"lever","time","scheduled_since","session","bird","cost_local","cost_alter","streak_length","cum_resp_left","cum_resp_right","cum_reinf_left","cum_reinf_right","local_VI","alter_VI"
"left",3222.6,3220.69,"s161","p510",17,4,1,1817,724,84,44,35,63
"right",3275.05,3274.02,"s161","p510",18,39,1,1856,742,84,45,63,35
"left",3290.12,3289.1,"s161","p510",16,3,1,1872,745,85,45,35,63
"right",3295.62,3294.55,"s161","p510",1,4,1,1876,746,85,46,63,35
"left",3319.28,3318.62,"s161","p510",12,4,1,1888,750,86,46,35,63
"right",3341.65,3340.12,"s161","p510",5,18,1,1906,755,86,47,63,35
"right",3355.22,3354.15,"s161","p510",4,13,2,1919,759,86,48,63,35
"left",3387.03,3386.78,"s161","p510",23,12,1,1942,771,87,48,35,63
"right",3391.91,3385.72,"s161","p510",1,2,1,1944,772,87,49,63,35
"left",3400.62,3400.53,"s161","p510",4,2,1,1948,774,88,49,35,63
"left",3415.03,3414.12,"s161","p510",17,2,2,1965,776,89,49,35,63
"right",3464.82,3464.41,"s161","p510",15,43,1,2008,791,89,50,63,35
"left",3468.53,3466.53,"s161","p510",1,0,1,2009,791,90,50,35,63
"left",3480.82,3480.03,"s161","p510",10,3,2,2019,794,91,50,35,63
"left",3497.63,3497.32,"s161","p510",16,4,3,2035,798,92,50,35,63
"right",3579.57,3578.32,"s161","p510",31,60,1,2095,829,92,51,63,35
"right",3592.09,3588.07,"s161","p510",2,11,2,2106,831,92,52,63,35
"left",3599.28,3598.13,"s161","p510",4,1,1,2110,832,93,52,35,63
"left",33.29,17.99,"s162","p510",6,8,1,6,8,1,0,35,63
"right",38.65,35.99,"s162","p510",1,0,1,6,9,1,1,63,35
"left",44.09,40.79,"s162","p510",1,1,1,7,10,2,1,35,63
"left",48.39,47.59,"s162","p510",1,0,2,8,10,3,1,35,63
"left",82.96,80.89,"s162","p510",10,17,3,18,27,4,1,35,63
"right",87.83,84.15,"s162","p510",1,2,1,20,28,4,2,63,35
"right",118.77,116.33,"s162","p510",13,9,2,29,41,4,3,63,35
"right",147.03,146.27,"s162","p510",18,9,3,38,59,4,4,63,35
"right",175.96,175.53,"s162","p510",19,9,4,47,78,4,5,63,35
"right",259.88,255.46,"s162","p510",47,28,5,75,125,4,6,63,35
"left",265.67,264.46,"s162","p510",2,2,1,77,127,5,6,35,63
"right",282.41,279.38,"s162","p510",8,6,1,83,135,5,7,63,35
"left",296.36,295.17,"s162","p510",3,8,1,86,143,6,7,35,63
"left",323.63,321.86,"s162","p510",14,13,2,100,156,7,7,35,63
"left",372.96,372.13,"s162","p510",20,24,3,120,180,8,7,35,63
"left",404.75,402.46,"s162","p510",19,16,4,139,196,9,7,35,63
"right",408.95,408.91,"s162","p510",1,1,1,140,197,9,8,63,35
"left",420.65,418.25,"s162","p510",6,6,1,146,203,10,8,35,63
"right",427.85,427.45,"s162","p510",3,4,1,150,206,10,9,63,35
"right",440.38,438.35,"s162","p510",11,9,2,159,217,10,10,63,35
"right",486.97,484.88,"s162","p510",34,25,3,184,251,10,11,63,35
"right",500.09,496.47,"s162","p510",6,7,4,191,257,10,12,63,35
"left",535.91,533.15,"s162","p510",21,26,1,212,283,11,12,35,63
"left",590.93,590.41,"s162","p510",46,34,2,258,317,12,12,35,63
"left",597.56,596.43,"s162","p510",3,3,3,261,320,13,12,35,63
"left",643.77,643.06,"s162","p510",44,21,4,305,341,14,12,35,63
"right",650.19,649.59,"s162","p510",2,3,1,308,343,14,13,63,35
"right",667.86,666.69,"s162","p510",6,14,2,322,349,14,14,63,35
"right",679.86,679.36,"s162","p510",10,7,3,329,359,14,15,63,35
"left",690.58,689.27,"s162","p510",6,8,1,335,367,15,15,35,63
"left",703.12,702.08,"s162","p510",9,11,2,344,378,16,15,35,63
"right",733.37,732.36,"s162","p510",18,28,1,372,396,16,16,63,35
"left",739.83,739.62,"s162","p510",5,4,1,377,400,17,16,35,63
"left",778.45,778.33,"s162","p510",38,27,2,415,427,18,16,35,63
"left",806.62,805.95,"s162","p510",24,16,3,439,443,19,16,35,63
"left",918.27,915.12,"s162","p510",83,52,4,522,495,20,16,35,63
"left",923.73,922.77,"s162","p510",3,2,5,525,497,21,16,35,63
"left",934.71,934.23,"s162","p510",9,4,6,534,501,22,16,35,63
"left",969.46,969.21,"s162","p510",34,12,7,568,513,23,16,35,63
"left",989.93,988.96,"s162","p510",20,8,8,588,521,24,16,35,63
"right",1126.05,1121.87,"s162","p510",56,109,1,697,577,24,17,63,35
"left",1147.88,1146.43,"s162","p510",16,12,1,713,589,25,17,35,63
"right",1176.89,1175.55,"s162","p510",11,23,1,736,600,25,18,63,35
"right",1199.09,1196.39,"s162","p510",11,14,2,750,611,25,19,63,35
"right",1228.71,1224.59,"s162","p510",16,24,3,774,627,25,20,63,35
"left",1234.16,1228.38,"s162","p510",1,2,1,775,629,26,20,35,63
"right",1242.86,1241.21,"s162","p510",5,7,1,782,634,26,21,63,35
"left",1265.54,1264.66,"s162","p510",16,17,1,798,651,27,21,35,63
"right",1293.96,1292.36,"s162","p510",20,27,1,825,671,27,22,63,35
"right",1337.22,1335.46,"s162","p510",39,35,2,860,710,27,23,63,35
"left",1345.98,1345.04,"s162","p510",5,5,1,865,715,28,23,35,63
"right",1361.77,1361.72,"s162","p510",12,15,1,880,727,28,24,63,35
"left",1365.34,1362.48,"s162","p510",1,1,1,881,728,29,24,35,63
"left",1390.99,1389.84,"s162","p510",24,22,2,905,750,30,24,35,63
"right",1409.7,1408.27,"s162","p510",14,15,1,920,764,30,25,63,35
"right",1453.39,1453.2,"s162","p510",42,37,2,957,806,30,26,63,35
"left",1553.33,1552.49,"s162","p510",62,79,1,1019,885,31,26,35,63
"right",1578.14,1576.89,"s162","p510",18,17,1,1036,903,31,27,63,35
"right",1617.48,1616.64,"s162","p510",37,21,2,1057,940,31,28,63,35
"left",1620.94,1619.83,"s162","p510",1,1,1,1058,941,32,28,35,63
"right",1632.43,1630.98,"s162","p510",6,10,1,1068,947,32,29,63,35
"right",1664.95,1663.93,"s162","p510",37,24,2,1092,984,32,30,63,35
"right",1688.37,1687.45,"s162","p510",21,14,3,1106,1005,32,31,63,35
"right",1719.57,1718.87,"s162","p510",29,15,4,1121,1034,32,32,63,35
"right",1725.33,1724.07,"s162","p510",3,2,5,1123,1037,32,33,63,35
"left",1941.74,1940.44,"s162","p510",109,158,1,1232,1195,33,33,35,63
"left",1964.58,1964.24,"s162","p510",18,17,2,1250,1212,34,33,35,63
"left",1974.72,1974.08,"s162","p510",8,5,3,1258,1217,35,33,35,63
"right",1978.91,1978.83,"s162","p510",1,3,1,1261,1218,35,34,63,35
"left",2004.1,2003.22,"s162","p510",27,20,1,1288,1238,36,34,35,63
"left",2010.91,2010.6,"s162","p510",5,2,2,1293,1240,37,34,35,63
"left",2071.01,2067.41,"s162","p510",51,35,3,1344,1275,38,34,35,63
"left",2142.52,2141.51,"s162","p510",62,46,4,1406,1321,39,34,35,63
"left",2147.08,2147.02,"s162","p510",3,1,5,1409,1322,40,34,35,63
"left",2171.01,2170.58,"s162","p510",24,15,6,1433,1337,41,34,35,63
"left",2185.86,2185.51,"s162","p510",12,9,7,1445,1346,42,34,35,63
"left",2222.75,2222.36,"s162","p510",41,22,8,1486,1368,43,34,35,63
"left",2284.26,2284.25,"s162","p510",49,30,9,1535,1398,44,34,35,63
"right",2288.25,2282.41,"s162","p510",1,2,1,1537,1399,44,35,63,35
"left",2314.79,2314.76,"s162","p510",25,15,1,1562,1414,45,35,35,63
"left",2349.66,2348.29,"s162","p510",33,11,2,1595,1425,46,35,35,63
"left",2356.89,2356.16,"s162","p510",5,2,3,1600,1427,47,35,35,63
"left",2366.92,2366.39,"s162","p510",13,4,4,1613,1431,48,35,35,63
"left",2386.75,2386.42,"s162","p510",18,10,5,1631,1441,49,35,35,63
"left",2406.7,2406.25,"s162","p510",21,6,6,1652,1447,50,35,35,63
"right",2410.85,2410.75,"s162","p510",1,2,1,1654,1448,50,36,63,35
"left",2414.23,2411.2,"s162","p510",1,3,1,1655,1451,51,36,35,63
"left",2435.93,2434.73,"s162","p510",21,9,2,1676,1460,52,36,35,63
"right",2458.21,2456.35,"s162","p510",8,19,1,1695,1468,52,37,63,35
"right",2477.03,2476.71,"s162","p510",10,12,2,1707,1478,52,38,63,35
"left",2502.56,2501.43,"s162","p510",24,10,1,1731,1488,53,38,35,63
"right",2536.35,2533.53,"s162","p510",17,30,1,1761,1505,53,39,63,35
"right",2554.58,2553.85,"s162","p510",9,15,2,1776,1514,53,40,63,35
"right",2567.58,2566.08,"s162","p510",7,9,3,1785,1521,53,41,63,35
"left",2592.92,2592.06,"s162","p510",22,16,1,1807,1537,54,41,35,63
"right",2597.14,2594.08,"s162","p510",1,2,1,1809,1538,54,42,63,35
"left",2641.28,2637.42,"s162","p510",36,29,1,1845,1567,55,42,35,63
"left",2708.69,2707.78,"s162","p510",50,29,2,1895,1596,56,42,35,63
"left",2717.42,2717.19,"s162","p510",5,4,3,1900,1600,57,42,35,63
"right",2724.01,2722.64,"s162","p510",3,6,1,1906,1603,57,43,63,35
"left",2727.46,2724.92,"s162","p510",1,0,1,1907,1603,58,43,35,63
"right",2799.69,2798.51,"s162","p510",38,52,1,1959,1641,58,44,63,35
"left",2803.34,2801.96,"s162","p510",1,0,1,1960,1641,59,44,35,63
"left",2822.17,2820.84,"s162","p510",15,11,2,1975,1652,60,44,35,63
"left",2838.79,2837.67,"s162","p510",11,10,3,1986,1662,61,44,35,63
"left",2846.52,2846.29,"s162","p510",6,4,4,1992,1666,62,44,35,63
"left",2856.36,2856.02,"s162","p510",9,4,5,2001,1670,63,44,35,63
"left",2865.71,2864.86,"s162","p510",9,5,6,2010,1675,64,44,35,63
"left",2871.38,2871.21,"s162","p510",3,2,7,2013,1677,65,44,35,63
"right",2875.76,2872.19,"s162","p510",1,4,1,2017,1678,65,45,63,35
"left",2882.47,2881.88,"s162","p510",3,5,1,2020,1683,66,45,35,63
"left",2936.67,2935.97,"s162","p510",47,27,2,2067,1710,67,45,35,63
"left",2963.54,2962.17,"s162","p510",28,8,3,2095,1718,68,45,35,63
"right",2972.12,2971.26,"s162","p510",2,5,1,2100,1720,68,46,63,35
"left",2975.63,2973.04,"s162","p510",1,0,1,2101,1720,69,46,35,63
"left",3004.15,3002.13,"s162","p510",26,19,2,2127,1739,70,46,35,63
"left",3029.65,3028.65,"s162","p510",27,14,3,2154,1753,71,46,35,63
"left",3054.19,3052.15,"s162","p510",23,14,4,2177,1767,72,46,35,63
"left",3076.68,3075.69,"s162","p510",25,12,5,2202,1779,73,46,35,63
"left",3097.97,3096.18,"s162","p510",14,6,6,2216,1785,74,46,35,63
"left",3113.52,3110.47,"s162","p510",11,4,7,2227,1789,75,46,35,63
"left",3133.21,3133.02,"s162","p510",16,7,8,2243,1796,76,46,35,63
"left",3151.15,3150.71,"s162","p510",10,6,9,2253,1802,77,46,35,63
"left",3184.01,3183.65,"s162","p510",29,8,10,2282,1810,78,46,35,63
"right",3192.17,3188.62,"s162","p510",2,7,1,2289,1812,78,47,63,35
"left",3198.52,3197.51,"s162","p510",4,4,1,2293,1816,79,47,35,63
"left",3206.43,3205.02,"s162","p510",9,4,2,2302,1820,80,47,35,63
"left",3233.38,3232.93,"s162","p510",29,9,3,2331,1829,81,47,35,63
"left",3236.9,3236.88,"s162","p510",3,0,4,2334,1829,82,47,35,63
"left",3259.06,3256.4,"s162","p510",19,12,5,2353,1841,83,47,35,63
"right",3263.09,3262.67,"s162","p510",1,2,1,2355,1842,83,48,63,35
"right",3286.9,3285.59,"s162","p510",10,21,2,2376,1852,83,49,63,35
"right",3293.71,3292.4,"s162","p510",3,4,3,2380,1855,83,50,63,35
"left",3309.6,3308.56,"s162","p510",17,10,1,2397,1865,84,50,35,63
"left",3313.51,3313.1,"s162","p510",1,0,2,2398,1865,85,50,35,63
"left",3321.1,3321.01,"s162","p510",7,4,3,2405,1869,86,50,35,63
"left",3339.04,3338.6,"s162","p510",19,11,4,2424,1880,87,50,35,63
"left",3363.66,3362.54,"s162","p510",22,15,5,2446,1895,88,50,35,63
"left",3371.83,3370.16,"s162","p510",7,3,6,2453,1898,89,50,35,63
"right",3427.71,3425.21,"s162","p510",27,54,1,2507,1925,89,51,63,35
"left",3431.12,3428.33,"s162","p510",1,0,1,2508,1925,90,51,35,63
"left",3435.79,3434.62,"s162","p510",2,2,2,2510,1927,91,51,35,63
"left",3546.53,3545.29,"s162","p510",94,55,3,2604,1982,92,51,35,63
"left",3566.46,3564.03,"s162","p510",17,8,4,2621,1990,93,51,35,63
"right",3570.67,3565.21,"s162","p510",1,3,1,2624,1991,93,52,63,35
"left",3578.71,3577.96,"s162","p510",5,4,1,2629,1995,94,52,35,63
"left",30.62,29.99,"s163","p510",12,21,1,12,21,1,0,35,63
"right",37.69,33.99,"s163","p510",1,0,1,12,22,1,1,63,35
"left",64.76,60.12,"s163","p510",12,21,1,24,43,2,1,35,63
"left",83.54,82.26,"s163","p510",10,15,2,34,58,3,1,35,63
"left",118.25,100.04,"s163","p510",11,7,3,45,65,4,1,35,63
"right",139.64,134.19,"s163","p510",13,9,1,54,78,4,2,63,35
"right",150.47,149.14,"s163","p510",7,5,2,59,85,4,3,63,35
"left",206.53,186.75,"s163","p510",16,18,1,75,103,5,3,35,63
"right",211.34,190.97,"s163","p510",1,1,1,76,104,5,4,63,35
"left",228.48,227.03,"s163","p510",8,11,1,84,115,6,4,35,63
"left",250.19,247.98,"s163","p510",10,9,2,94,124,7,4,35,63
"left",293.93,293.69,"s163","p510",25,22,3,119,146,8,4,35,63
"right",299.2,293.84,"s163","p510",1,1,1,120,147,8,5,63,35
"right",313.02,311.7,"s163","p510",10,8,2,128,157,8,6,63,35
"right",332.63,329.52,"s163","p510",14,12,3,140,171,8,7,63,35
"left",337.59,337.43,"s163","p510",3,4,1,143,175,9,7,35,63
"left",341.36,341.09,"s163","p510",2,0,2,145,175,10,7,35,63
"right",383.91,381.13,"s163","p510",22,30,1,175,197,10,8,63,35
"left",411.31,410.86,"s163","p510",18,21,1,193,218,11,8,35,63
"right",442.02,441.41,"s163","p510",20,18,1,211,238,11,9,63,35
"left",464.41,463.81,"s163","p510",17,19,1,228,257,12,9,35,63
"right",496.31,495.52,"s163","p510",26,21,1,249,283,12,10,63,35
"left",585.17,583.91,"s163","p510",53,57,1,302,340,13,10,35,63
"right",607.06,605.81,"s163","p510",13,12,1,314,353,13,11,63,35
"left",610.63,608.67,"s163","p510",1,1,1,315,354,14,11,35,63
"left",629.46,625.13,"s163","p510",10,8,2,325,362,15,11,35,63
"right",637.87,636.56,"s163","p510",4,5,1,330,366,15,12,63,35
"left",644.28,643.96,"s163","p510",3,5,1,333,371,16,12,35,63
"left",689.34,688.78,"s163","p510",34,31,2,367,402,17,12,35,63
"left",692.91,692.84,"s163","p510",1,0,3,368,402,18,12,35,63
"left",740.63,739.41,"s163","p510",32,31,4,400,433,19,12,35,63
"left",763.35,763.13,"s163","p510",19,15,5,419,448,20,12,35,63
"left",777.09,775.85,"s163","p510",9,7,6,428,455,21,12,35,63
"left",782.85,782.59,"s163","p510",3,2,7,431,457,22,12,35,63
"right",823.79,821.37,"s163","p510",25,29,1,460,482,22,13,63,35
"left",896.1,894.35,"s163","p510",55,45,1,515,527,23,13,35,63
"left",924.84,920.6,"s163","p510",19,14,2,534,541,24,13,35,63
"left",929.01,928.34,"s163","p510",3,0,3,537,541,25,13,35,63
"right",985.04,982.29,"s163","p510",21,32,1,569,562,25,14,63,35
"right",991.82,990.54,"s163","p510",4,3,2,572,566,25,15,63,35
"right",1065.27,1063.32,"s163","p510",50,48,3,620,616,25,16,63,35
"right",1086.93,1084.77,"s163","p510",13,11,4,631,629,25,17,63,35
"left",1090.38,1089.51,"s163","p510",1,1,1,632,630,26,17,35,63
"left",1097.03,1096.88,"s163","p510",3,4,2,635,634,27,17,35,63
"left",1172.36,1169.53,"s163","p510",54,64,3,689,698,28,17,35,63
"right",1181.72,1181.43,"s163","p510",7,6,1,695,705,28,18,63,35
"left",1210.99,1210.86,"s163","p510",23,28,1,718,733,29,18,35,63
"left",1299.85,1299.49,"s163","p510",69,68,2,787,801,30,18,35,63
"left",1329.9,1329.35,"s163","p510",19,14,3,806,815,31,18,35,63
"left",1344.1,1343.4,"s163","p510",13,10,4,819,825,32,18,35,63
"right",1358.12,1357.22,"s163","p510",8,11,1,830,833,32,19,63,35
"left",1361.76,1358.6,"s163","p510",1,1,1,831,834,33,19,35,63
"left",1371.39,1370.26,"s163","p510",8,4,2,839,838,34,19,35,63
"left",1385.51,1384.89,"s163","p510",12,8,3,851,846,35,19,35,63
"left",1415.71,1414.01,"s163","p510",26,20,4,877,866,36,19,35,63
"left",1437.91,1436.21,"s163","p510",18,14,5,895,880,37,19,35,63
"left",1464.82,1464.41,"s163","p510",24,13,6,919,893,38,19,35,63
"left",1480.94,1479.32,"s163","p510",15,6,7,934,899,39,19,35,63
"right",1506.9,1505.62,"s163","p510",12,27,1,961,911,39,20,63,35
"left",1533.61,1532.44,"s163","p510",24,14,1,985,925,40,20,35,63
"right",1576.54,1576.4,"s163","p510",26,40,1,1025,951,40,21,63,35
"left",1614.42,1614.11,"s163","p510",23,32,1,1048,983,41,21,35,63
"left",1619.4,1618.92,"s163","p510",4,2,2,1052,985,42,21,35,63
"right",1659.21,1658.04,"s163","p510",34,34,1,1086,1019,42,22,63,35
"left",1665.8,1664.9,"s163","p510",4,3,1,1090,1022,43,22,35,63
"left",1693.23,1692.3,"s163","p510",29,15,2,1119,1037,44,22,35,63
"right",1713.9,1713.71,"s163","p510",14,17,1,1136,1051,44,23,63,35
"right",1759.49,1759.4,"s163","p510",40,36,2,1172,1091,44,24,63,35
"left",1817.66,1815.73,"s163","p510",40,49,1,1212,1140,45,24,35,63
"right",1863.9,1862.99,"s163","p510",34,36,1,1248,1174,45,25,63,35
"left",1883.22,1882.16,"s163","p510",16,19,1,1264,1193,46,25,35,63
"left",1889.68,1888.72,"s163","p510",4,4,2,1268,1197,47,25,35,63
"left",1897.03,1896.18,"s163","p510",6,4,3,1274,1201,48,25,35,63
"left",1908.58,1907.53,"s163","p510",11,8,4,1285,1209,49,25,35,63
"right",1930.78,1930.4,"s163","p510",15,21,1,1306,1224,49,26,63,35
"right",1942.23,1939.28,"s163","p510",8,10,2,1316,1232,49,27,63,35
"left",1964.36,1964.08,"s163","p510",21,16,1,1337,1248,50,27,35,63
"right",1971.68,1970.73,"s163","p510",4,6,1,1343,1252,50,28,63,35
"left",1975.22,1972.86,"s163","p510",1,1,1,1344,1253,51,28,35,63
"right",2005.75,2005.18,"s163","p510",28,29,1,1373,1281,51,29,27,135
"left",2020.08,2019.72,"s163","p510",12,10,1,1385,1291,52,29,135,27
"right",2029.16,2028.25,"s163","p510",7,9,1,1394,1298,52,30,27,135
"left",2051.52,2050.58,"s163","p510",21,17,1,1415,1315,53,30,135,27
"right",2055.87,2051.66,"s163","p510",1,1,1,1416,1316,53,31,27,135
"right",2064.84,2063.37,"s163","p510",6,5,2,1421,1322,53,32,27,135
"right",2081.9,2081.34,"s163","p510",15,14,3,1435,1337,53,33,27,135
"right",2102.45,2102.4,"s163","p510",20,12,4,1447,1357,53,34,27,135
"right",2106.73,2105.95,"s163","p510",1,1,5,1448,1358,53,35,27,135
"right",2118.35,2117.23,"s163","p510",9,10,6,1458,1367,53,36,27,135
"right",2156.57,2155.85,"s163","p510",42,20,7,1478,1409,53,37,27,135
"right",2163.77,2163.07,"s163","p510",3,5,8,1483,1412,53,38,27,135
"right",2177.04,2176.27,"s163","p510",17,7,9,1490,1429,53,39,27,135
"left",2192.71,2190.02,"s163","p510",10,15,1,1500,1444,54,39,135,27
"right",2200.14,2199.54,"s163","p510",4,4,1,1504,1448,54,40,27,135
"right",2223.21,2222.64,"s163","p510",19,15,2,1519,1467,54,41,27,135
"right",2236.87,2235.71,"s163","p510",13,10,3,1529,1480,54,42,27,135
"left",2268.33,2265.21,"s163","p510",16,32,1,1545,1512,55,42,135,27
"right",2275.69,2274.37,"s163","p510",4,5,1,1550,1516,55,43,27,135
"right",2281.85,2280.19,"s163","p510",4,4,2,1554,1520,55,44,27,135
"right",2298.38,2297.35,"s163","p510",20,7,3,1561,1540,55,45,27,135
"right",2319.28,2318.88,"s163","p510",24,11,4,1572,1564,55,46,27,135
"right",2329.01,2328.78,"s163","p510",9,6,5,1578,1573,55,47,27,135
"right",2398.82,2398.51,"s163","p510",63,33,6,1611,1636,55,48,27,135
"right",2433.11,2432.32,"s163","p510",36,19,7,1630,1672,55,49,27,135
"left",2460.48,2459.83,"s163","p510",11,30,1,1641,1702,56,49,135,27
"right",2478.02,2477.61,"s163","p510",13,11,1,1652,1715,56,50,27,135
"right",2491.65,2491.52,"s163","p510",10,9,2,1661,1725,56,51,27,135
"right",2531.5,2531.15,"s163","p510",37,27,3,1688,1762,56,52,27,135
"left",2555.84,2554.98,"s163","p510",12,23,1,1700,1785,57,52,135,27
"right",2560.02,2557,"s163","p510",1,4,1,1704,1786,57,53,27,135
"right",2595.33,2593.52,"s163","p510",27,22,2,1726,1813,57,54,27,135
"left",2627.57,2626.34,"s163","p510",20,31,1,1746,1844,58,54,135,27
"right",2635.31,2634.83,"s163","p510",5,5,1,1751,1849,58,55,27,135
"left",2648.68,2648.07,"s163","p510",11,13,1,1762,1862,59,55,135,27
"right",2685.74,2684.81,"s163","p510",31,28,1,1790,1893,59,56,27,135
"right",2702.68,2701.24,"s163","p510",13,12,2,1802,1906,59,57,27,135
"right",2714.34,2713.18,"s163","p510",10,7,3,1809,1916,59,58,27,135
"right",2744.18,2739.84,"s163","p510",24,18,4,1827,1940,59,59,27,135
"right",2766.97,2766.68,"s163","p510",20,15,5,1842,1960,59,60,27,135
"left",2779.29,2777.18,"s163","p510",8,14,1,1850,1974,60,60,135,27
"left",2785.04,2784.79,"s163","p510",2,4,2,1852,1978,61,60,135,27
"left",2808.59,2807.54,"s163","p510",15,15,3,1867,1993,62,60,135,27
"right",2814.11,2813.47,"s163","p510",2,6,1,1873,1995,62,61,27,135
"left",2825.9,2824.09,"s163","p510",9,10,1,1882,2005,63,61,135,27
"right",2833.52,2831.61,"s163","p510",2,4,1,1886,2007,63,62,27,135
"right",2844.32,2843.02,"s163","p510",8,8,2,1894,2015,63,63,27,135
"right",2857.24,2856.82,"s163","p510",9,11,3,1905,2024,63,64,27,135
"right",2895.9,2894.74,"s163","p510",31,25,4,1930,2055,63,65,27,135
"right",2908.48,2908.4,"s163","p510",11,5,5,1935,2066,63,66,27,135
"right",2915.41,2913.98,"s163","p510",3,3,6,1938,2069,63,67,27,135
"right",2966.29,2964.91,"s163","p510",41,30,7,1968,2110,63,68,27,135
"right",2989.33,2988.79,"s163","p510",21,13,8,1981,2131,63,69,27,135
"right",3017.15,3016.83,"s163","p510",28,18,9,1999,2159,63,70,27,135
"right",3024.85,3024.65,"s163","p510",5,2,10,2001,2164,63,71,27,135
"left",3068.5,3068.4,"s163","p510",26,42,1,2027,2206,64,71,135,27
"right",3133.11,3132.35,"s163","p510",53,41,1,2068,2259,64,72,27,135
"right",3154.47,3153.61,"s163","p510",18,11,2,2079,2277,64,73,27,135
"right",3159.91,3158.97,"s163","p510",4,1,3,2080,2281,64,74,27,135
"right",3177.75,3177.41,"s163","p510",14,13,4,2093,2295,64,75,27,135
"right",3202.6,3199.25,"s163","p510",23,15,5,2108,2318,64,76,27,135
"right",3230.5,3229.1,"s163","p510",25,15,6,2123,2343,64,77,27,135
"right",3239.53,3239,"s163","p510",11,6,7,2129,2354,64,78,27,135
"right",3283.23,3283.03,"s163","p510",36,26,8,2155,2390,64,79,27,135
"right",3341.97,3340.73,"s163","p510",50,30,9,2185,2440,64,80,27,135
"right",3347.31,3346.47,"s163","p510",3,3,10,2188,2443,64,81,27,135
"right",3368.19,3367.81,"s163","p510",25,8,11,2196,2468,64,82,27,135
"right",3433.1,3432.69,"s163","p510",51,31,12,2227,2519,64,83,27,135
"right",3438.93,3437.6,"s163","p510",4,4,13,2231,2523,64,84,27,135
"right",3445.82,3445.43,"s163","p510",7,5,14,2236,2530,64,85,27,135
"right",3464.73,3464.32,"s163","p510",19,9,15,2245,2549,64,86,27,135
"right",3481.91,3481.23,"s163","p510",19,11,16,2256,2568,64,87,27,135
"right",3490.43,3490.41,"s163","p510",8,5,17,2261,2576,64,88,27,135
"right",3495.96,3495.93,"s163","p510",3,2,18,2263,2579,64,89,27,135
"right",3522.75,3522.46,"s163","p510",27,11,19,2274,2606,64,90,27,135
"right",3544.32,3543.25,"s163","p510",17,12,20,2286,2623,64,91,27,135
"right",3564.17,3563.82,"s163","p510",17,8,21,2294,2640,64,92,27,135
"right",3568.16,3567.67,"s163","p510",1,1,22,2295,2641,64,93,27,135
"right",3572.91,3572.66,"s163","p510",2,1,23,2296,2643,64,94,27,135
"right",3599.76,3598.41,"s163","p510",28,8,24,2304,2671,64,95,27,135
"right",5.5,4.99,"s164","p510",5,2,1,2,5,0,1,27,135
"right",24.28,24,"s164","p510",11,9,2,11,16,0,2,27,135
"right",28.86,28.78,"s164","p510",2,1,3,12,18,0,3,27,135
"right",66.04,65.36,"s164","p510",43,19,4,31,61,0,4,27,135
"right",80.67,80.54,"s164","p510",16,9,5,40,77,0,5,27,135
"right",148.02,147.17,"s164","p510",68,32,6,72,145,0,6,27,135
"right",156.79,156.52,"s164","p510",5,4,7,76,150,0,7,27,135
"left",174.57,173.99,"s164","p510",5,23,1,81,173,1,7,135,27
"right",189.51,189.29,"s164","p510",13,4,1,85,186,1,8,27,135
"right",206.07,205.01,"s164","p510",15,5,2,90,201,1,9,27,135
"right",226.64,225.57,"s164","p510",22,9,3,99,223,1,10,27,135
"right",235.45,235.14,"s164","p510",9,3,4,102,232,1,11,27,135
"left",249.62,249.07,"s164","p510",5,15,1,107,247,2,11,135,27
"right",291.36,287.95,"s164","p510",41,17,1,124,288,2,12,27,135
"right",349.24,347.86,"s164","p510",58,31,2,155,346,2,13,27,135
"left",358.73,358.12,"s164","p510",4,10,1,159,356,3,13,135,27
"right",373.75,372.74,"s164","p510",14,6,1,165,370,3,14,27,135
"right",384.56,384.25,"s164","p510",10,4,2,169,380,3,15,27,135
"left",388.03,387.23,"s164","p510",1,0,1,170,380,4,15,135,27
"left",449.09,448.53,"s164","p510",27,68,2,197,448,5,15,135,27
"left",547.18,545.59,"s164","p510",63,87,3,260,535,6,15,135,27
"right",559.77,559.06,"s164","p510",6,7,1,267,541,6,16,27,135
"right",576.52,576.27,"s164","p510",15,11,2,278,556,6,17,27,135
"left",580.24,576.68,"s164","p510",1,1,1,279,557,7,17,135,27
"right",592.25,592.02,"s164","p510",8,7,1,286,565,7,18,27,135
"right",635.61,631.75,"s164","p510",46,24,2,310,611,7,19,27,135
"right",641.44,641.11,"s164","p510",3,2,3,312,614,7,20,27,135
"right",689.96,689.94,"s164","p510",41,34,4,346,655,7,21,27,135
"right",697.86,697.46,"s164","p510",9,5,5,351,664,7,22,27,135
"right",721.34,720.36,"s164","p510",24,11,6,362,688,7,23,27,135
"right",731.11,730.84,"s164","p510",8,6,7,368,696,7,24,27,135
"left",734.7,733.74,"s164","p510",1,0,1,369,696,8,24,135,27
"right",750.84,750.61,"s164","p510",14,10,1,379,710,8,25,27,135
"right",766.09,764.34,"s164","p510",13,6,2,385,723,8,26,27,135
"left",775.56,775.2,"s164","p510",4,7,1,389,730,9,26,135,27
"right",784.13,783.59,"s164","p510",3,5,1,394,733,9,27,27,135
"right",788.28,787.63,"s164","p510",3,2,2,396,736,9,28,27,135
"right",827.23,826.78,"s164","p510",31,15,3,411,767,9,29,27,135
"right",838.69,837.73,"s164","p510",10,4,4,415,777,9,30,27,135
