"lever","time","scheduled_since","session","bird","cost_local","cost_alter","streak_length","cum_resp_left","cum_resp_right","cum_reinf_left","cum_reinf_right","local_VI","alter_VI"
"right",1177.32,1176.39,"s104","p736",3,3,1,562,546,30,22,45,45
"left",1202.37,1201.78,"s104","p736",12,14,1,574,560,31,22,45,45
"left",1206.88,1206.87,"s104","p736",1,0,2,575,560,32,22,45,45
"right",1213.93,1211.82,"s104","p736",1,1,1,576,561,32,23,45,45
"left",1225.22,1224.38,"s104","p736",4,5,1,580,566,33,23,45,45
"left",1230.3,1229.72,"s104","p736",1,1,2,581,567,34,23,45,45
"right",1236.49,1236.43,"s104","p736",2,1,1,582,569,34,24,45,45
"left",1241.92,1240.8,"s104","p736",1,1,1,583,570,35,24,45,45
"right",1252.67,1250.99,"s104","p736",4,3,1,586,574,35,25,45,45
"right",1272.69,1272.17,"s104","p736",10,8,2,594,584,35,26,45,45
"left",1283.53,1282.42,"s104","p736",5,4,1,599,588,36,26,45,45
"right",1289.81,1287.19,"s104","p736",1,1,1,600,589,36,27,45,45
"right",1363.21,1362.31,"s104","p736",38,32,2,632,627,36,28,45,45
"right",1389.55,1387.71,"s104","p736",9,12,3,644,636,36,29,45,45
"right",1434.48,1433.05,"s104","p736",23,21,4,665,659,36,30,45,45
"right",1440.43,1438.98,"s104","p736",2,1,5,666,661,36,31,45,45
"left",1448.07,1448.03,"s104","p736",3,3,1,669,664,37,31,45,45
"right",1473.56,1472.93,"s104","p736",13,13,1,682,677,37,32,45,45
"left",1500.4,1498.57,"s104","p736",13,13,1,695,690,38,32,45,45
"right",1504.57,1501.06,"s104","p736",1,0,1,695,691,38,33,45,45
"right",1514.55,1514.07,"s104","p736",5,2,2,697,696,38,34,45,45
"right",1539.91,1538.05,"s104","p736",10,11,3,708,706,38,35,45,45
"left",1565.11,1564.9,"s104","p736",10,9,1,718,715,39,35,45,45
"right",1569.35,1567.41,"s104","p736",1,0,1,718,716,39,36,45,45
"left",1623.49,1610.61,"s104","p736",14,20,1,732,736,40,36,45,45
"left",1639.76,1637.99,"s104","p736",4,4,2,736,740,41,36,45,45
"right",1660.61,1658.85,"s104","p736",10,8,1,744,750,41,37,45,45
"right",1667.56,1667.11,"s104","p736",2,2,2,746,752,41,38,45,45
"right",1680.59,1680.06,"s104","p736",4,5,3,751,756,41,39,45,45
"left",1707.09,1706.26,"s104","p736",9,11,1,760,767,42,39,45,45
"left",1712.6,1712.59,"s104","p736",2,1,2,762,768,43,39,45,45
"right",1718.95,1718.09,"s104","p736",2,0,1,762,770,43,40,45,45
"right",1729.81,1722.45,"s104","p736",1,1,2,763,771,43,41,45,45
"right",1734.34,1733.31,"s104","p736",1,0,3,763,772,43,42,45,45
"left",1816.52,1816.1,"s104","p736",25,36,1,788,808,44,42,45,45
"left",1825.87,1824.02,"s104","p736",4,4,2,792,812,45,42,45,45
"left",1861.39,1860.37,"s104","p736",16,15,3,808,827,46,42,45,45
"left",1873.84,1872.89,"s104","p736",7,5,4,815,832,47,42,45,45
"right",1985.05,1984.84,"s104","p736",49,67,1,882,881,47,43,45,45
"right",2006.62,2005.55,"s104","p736",10,9,2,891,891,47,44,45,45
"right",2028.11,2026.12,"s104","p736",11,11,3,902,902,47,45,45,45
"right",2039.73,2038.61,"s104","p736",5,3,4,905,907,47,46,45,45
"right",2046.68,2046.23,"s104","p736",3,1,5,906,910,47,47,45,45
"right",2096.82,2095.18,"s104","p736",26,26,6,932,936,47,48,45,45
"right",2116.7,2116.32,"s104","p736",11,8,7,940,947,47,49,45,45
"right",2125.05,2124.2,"s104","p736",4,2,8,942,951,47,50,45,45
"left",2194.02,2193.34,"s104","p736",37,34,1,979,985,48,50,45,45
"left",2255.97,2255.52,"s104","p736",30,33,2,1009,1018,49,50,45,45
"left",2329.04,2327.47,"s104","p736",34,39,3,1043,1057,50,50,45,45
"right",2333.75,2327.55,"s104","p736",1,0,1,1043,1058,50,51,45,45
"left",2363.77,2362.54,"s104","p736",16,14,1,1059,1072,51,51,45,45
"left",2419.5,2419.27,"s104","p736",37,21,2,1096,1093,52,51,45,45
"left",2424.71,2424,"s104","p736",1,1,3,1097,1094,53,51,45,45
"left",2444.76,2444.21,"s104","p736",11,9,4,1108,1103,54,51,45,45
"left",2450.33,2449.26,"s104","p736",1,2,5,1109,1105,55,51,45,45
"left",2462.33,2459.83,"s104","p736",3,6,6,1112,1111,56,51,45,45
"right",2468.79,2467.25,"s104","p736",2,1,1,1113,1113,56,52,45,45
"left",2478.9,2477.83,"s104","p736",4,4,1,1117,1117,57,52,45,45
"left",2486.73,2485.4,"s104","p736",3,3,2,1120,1120,58,52,45,45
"right",2495.34,2495.29,"s104","p736",3,2,1,1122,1123,58,53,45,45
"right",2525.63,2522.84,"s104","p736",14,19,2,1141,1137,58,54,45,45
"left",2530.43,2529.23,"s104","p736",1,1,1,1142,1138,59,54,45,45
"left",2569.45,2568.93,"s104","p736",30,16,2,1172,1154,60,54,45,45
"left",2587.94,2586.95,"s104","p736",14,7,3,1186,1161,61,54,45,45
"left",2640.65,2640.44,"s104","p736",41,18,4,1227,1179,62,54,45,45
"right",2681.14,2678.13,"s104","p736",12,35,1,1262,1191,62,55,45,45
"right",2702.32,2701.64,"s104","p736",10,13,2,1275,1201,62,56,45,45
"left",2746.47,2745.15,"s104","p736",27,16,1,1302,1217,63,56,45,45
"left",2768.1,2767.97,"s104","p736",10,7,2,1312,1224,64,56,45,45
"left",2775.53,2774.6,"s104","p736",2,3,3,1314,1227,65,56,45,45
"left",2826.23,2826.03,"s104","p736",39,18,4,1353,1245,66,56,45,45
"right",2834.23,2832.82,"s104","p736",3,4,1,1357,1248,66,57,45,45
"left",2852.03,2851.73,"s104","p736",10,8,1,1367,1256,67,57,45,45
"right",2866.65,2864.73,"s104","p736",5,7,1,1374,1261,67,58,45,45
"left",2871.77,2865.53,"s104","p736",1,1,1,1375,1262,68,58,45,45
"right",2882.2,2882.15,"s104","p736",4,4,1,1379,1266,68,59,45,45
"right",2888.87,2887.7,"s104","p736",2,2,2,1381,1268,68,60,45,45
"right",2969.39,2968.37,"s104","p736",37,47,3,1428,1305,68,61,45,45
"right",3051.98,3051.89,"s104","p736",34,58,4,1486,1339,68,62,45,45
"left",3057.06,3056.27,"s104","p736",1,1,1,1487,1340,69,62,45,45
"right",3072.21,3069.48,"s104","p736",4,7,1,1494,1344,69,63,45,45
"right",3087.48,3085.71,"s104","p736",6,5,2,1499,1350,69,64,45,45
"right",3106.17,3101.98,"s104","p736",6,14,3,1513,1356,69,65,45,45
"right",3110.08,3109.67,"s104","p736",1,0,4,1513,1357,69,66,45,45
"left",3153.07,3152.56,"s104","p736",24,15,1,1537,1372,70,66,45,45
"left",3175.72,3175.57,"s104","p736",11,10,2,1548,1382,71,66,45,45
"left",3196.6,3195.22,"s104","p736",11,8,3,1559,1390,72,66,45,45
"left",3222.37,3221.1,"s104","p736",14,9,4,1573,1399,73,66,45,45
"left",3253.93,3253.87,"s104","p736",19,10,5,1592,1409,74,66,45,45
"right",3257.75,3251.58,"s104","p736",1,0,1,1592,1410,74,67,45,45
"right",3283.82,3283.25,"s104","p736",11,16,2,1608,1421,74,68,45,45
"right",3319.36,3316.32,"s104","p736",10,20,3,1628,1431,74,69,45,45
"left",3336.45,3335.43,"s104","p736",6,9,1,1634,1440,75,69,45,45
"right",3370.03,3368.86,"s104","p736",10,27,1,1661,1450,75,70,45,45
"right",3384.67,3383.53,"s104","p736",5,7,2,1668,1455,75,71,45,45
"left",3390.63,3388.95,"s104","p736",1,2,1,1669,1457,76,71,45,45
"right",3398.39,3396.17,"s104","p736",2,4,1,1673,1459,76,72,45,45
"right",3443.56,3442.89,"s104","p736",17,27,2,1700,1476,76,73,45,45
"left",3456.03,3454.13,"s104","p736",6,4,1,1706,1480,77,73,45,45
"right",3461.7,3460.06,"s104","p736",1,0,1,1706,1481,77,74,45,45
"right",3491.52,3490.2,"s104","p736",13,12,2,1718,1494,77,75,45,45
"right",3508.76,3508.02,"s104","p736",7,6,3,1724,1501,77,76,45,45
"right",3513.37,3513.26,"s104","p736",1,0,4,1724,1502,77,77,45,45
"left",3560.64,3560.53,"s104","p736",30,17,1,1754,1519,78,77,45,45
"left",3590.47,3590.14,"s104","p736",17,8,2,1771,1527,79,77,45,45
"left",35.97,34.99,"s105","p736",17,20,1,17,20,1,0,45,45
"right",57.91,54.99,"s105","p736",6,11,1,28,26,1,1,45,45
"left",121.46,120.47,"s105","p736",26,26,1,54,52,2,1,45,45
"right",138.54,138.41,"s105","p736",8,10,1,64,60,2,2,45,45
"left",197.86,195.96,"s105","p736",35,36,1,99,96,3,2,45,45
"right",230.33,229.04,"s105","p736",17,12,1,111,113,3,3,45,45
"left",276.43,275.36,"s105","p736",19,27,1,130,140,4,3,45,45
"right",286.34,285.83,"s105","p736",2,3,1,133,142,4,4,45,45
"right",329.71,328.84,"s105","p736",22,17,2,150,164,4,5,45,45
"right",369.06,368.21,"s105","p736",19,20,3,170,183,4,6,45,45
"left",376.17,375.93,"s105","p736",3,3,1,173,186,5,6,45,45
"right",465.92,465.56,"s105","p736",34,56,1,229,220,5,7,45,45
"right",478.48,477.42,"s105","p736",6,5,2,234,226,5,8,45,45
"left",491.91,491.67,"s105","p736",7,5,1,241,231,6,8,45,45
"right",499.43,497.98,"s105","p736",4,3,1,244,235,6,9,45,45
"right",556.96,554.93,"s105","p736",24,23,2,267,259,6,10,45,45
"left",565.66,565.41,"s105","p736",3,4,1,270,263,7,10,45,45
"left",582.56,582.16,"s105","p736",7,7,2,277,270,8,10,45,45
"right",650.5,650.46,"s105","p736",33,35,1,312,303,8,11,45,45
"right",658.25,657,"s105","p736",3,2,2,314,306,8,12,45,45
"left",686.74,686.06,"s105","p736",15,11,1,329,317,9,12,45,45
"right",694.2,693.75,"s105","p736",3,5,1,334,320,9,13,45,45
"left",702.41,702.24,"s105","p736",3,3,1,337,323,10,13,45,45
"right",725.4,723.7,"s105","p736",12,13,1,350,335,10,14,45,45
"left",751.52,749.91,"s105","p736",11,15,1,361,350,11,14,45,45
"left",766.83,765.02,"s105","p736",8,7,2,369,357,12,14,45,45
"right",772.45,770.9,"s105","p736",2,1,1,370,359,12,15,45,45
"right",797.45,794.95,"s105","p736",13,12,2,382,372,12,16,45,45
"right",803.05,801.95,"s105","p736",2,1,3,383,374,12,17,45,45
"left",893.52,891.33,"s105","p736",45,41,1,428,415,13,17,45,45
"right",899.31,896.55,"s105","p736",1,2,1,430,416,13,18,45,45
"left",911.65,910.02,"s105","p736",3,4,1,433,420,14,18,45,45
"left",932.08,931.15,"s105","p736",12,9,2,445,429,15,18,45,45
"left",1004.71,1003.58,"s105","p736",43,25,3,488,454,16,18,45,45
"right",1008.5,1000.81,"s105","p736",1,0,1,488,455,16,19,45,45
"right",1025.72,1025,"s105","p736",6,7,2,495,461,16,20,45,45
"right",1030.54,1030.22,"s105","p736",2,0,3,495,463,16,21,45,45
"left",1039.76,1038.21,"s105","p736",5,3,1,500,466,17,21,45,45
"left",1105.44,1105.26,"s105","p736",35,24,2,535,490,18,21,45,45
"right",1144.61,1144.04,"s105","p736",10,16,1,551,500,18,22,45,45
"right",1197.92,1194.11,"s105","p736",21,26,2,577,521,18,23,45,45
"left",1282.23,1281.94,"s105","p736",37,19,1,614,540,19,23,45,45
"right",1287.87,1285.42,"s105","p736",1,0,1,614,541,19,24,45,45
"right",1311.91,1311.37,"s105","p736",11,15,2,629,552,19,25,45,45
"right",1345.14,1343.41,"s105","p736",17,14,3,643,569,19,26,45,45
"left",1363.03,1361.73,"s105","p736",9,7,1,652,576,20,26,45,45
"right",1371.28,1370.64,"s105","p736",3,2,1,654,579,20,27,45,45
"left",1375.91,1370.53,"s105","p736",1,0,1,655,579,21,27,45,45
"right",1381.69,1375.78,"s105","p736",1,0,1,655,580,21,28,45,45
"left",1390.48,1390.41,"s105","p736",4,4,1,659,584,22,28,45,45
"right",1429.5,1428.19,"s105","p736",21,16,1,675,605,22,29,45,45
"left",1439.67,1437.98,"s105","p736",3,6,1,678,611,23,29,45,45
"right",1450.66,1450,"s105","p736",5,4,1,682,616,23,30,45,45
"right",1456.3,1456.16,"s105","p736",2,0,2,682,618,23,31,45,45
"left",1463.43,1463.17,"s105","p736",2,2,1,684,620,24,31,45,45
"right",1498.27,1497.8,"s105","p736",18,17,1,701,638,24,32,45,45
"left",1532.04,1530.93,"s105","p736",18,20,1,719,658,25,32,45,45
"right",1544.2,1542.77,"s105","p736",5,8,1,727,663,25,33,45,45
"right",1563.25,1560.7,"s105","p736",11,9,2,736,674,25,34,45,45
"right",1661.71,1659.75,"s105","p736",44,58,3,794,718,25,35,45,45
"left",1670.96,1669.54,"s105","p736",4,2,1,798,720,26,35,45,45
"left",1701.02,1700.46,"s105","p736",15,13,2,813,733,27,35,45,45
"right",1736.74,1735.21,"s105","p736",19,22,1,835,752,27,36,45,45
"left",1758.07,1756.52,"s105","p736",13,8,1,848,760,28,36,45,45
"right",1772.6,1771.24,"s105","p736",8,7,1,855,768,28,37,45,45
"right",1778.51,1777.1,"s105","p736",2,1,2,856,770,28,38,45,45
"left",1813.26,1812.57,"s105","p736",20,17,1,876,787,29,38,45,45
"left",1819.53,1818.76,"s105","p736",3,2,2,879,789,30,38,45,45
"right",1823.38,1820.01,"s105","p736",1,0,1,879,790,30,39,45,45
"left",1844.08,1843.03,"s105","p736",10,10,1,889,800,31,39,45,45
"right",1856.52,1853.88,"s105","p736",5,4,1,893,805,31,40,45,45
"right",1864.46,1864.02,"s105","p736",3,1,2,894,808,31,41,45,45
"left",1869.37,1864.58,"s105","p736",1,1,1,895,809,32,41,45,45
"right",1914.27,1913.96,"s105","p736",23,28,1,923,832,32,42,45,45
"left",1932.78,1926.87,"s105","p736",9,9,1,932,841,33,42,45,45
"left",1956.4,1955.28,"s105","p736",9,11,2,941,852,34,42,45,45
"right",1965.19,1964.77,"s105","p736",3,4,1,945,855,34,43,45,45
"left",1982,1979.9,"s105","p736",8,7,1,953,862,35,43,45,45
"left",2014.53,2012.5,"s105","p736",17,18,2,970,880,36,43,45,45
"right",2042.04,2041.69,"s105","p736",12,14,1,984,892,36,44,45,45
"left",2067.05,2067.03,"s105","p736",14,12,1,998,904,37,44,45,45
"right",2073.29,2072.54,"s105","p736",2,2,1,1000,906,37,45,45,45
"right",2081.41,2079.79,"s105","p736",4,3,2,1003,910,37,46,45,45
"right",2087.29,2085.91,"s105","p736",2,2,3,1005,912,37,47,45,45
"right",2104.01,2102.79,"s105","p736",10,7,4,1012,922,37,48,45,45
"right",2111.92,2110.51,"s105","p736",2,3,5,1015,924,37,49,45,45
"right",2148.85,2147.42,"s105","p736",15,24,6,1039,939,37,50,45,45
"left",2176.59,2175.55,"s105","p736",16,16,1,1055,955,38,50,45,45
"right",2191.69,2190.35,"s105","p736",7,10,1,1065,962,38,51,45,45
"left",2232.04,2231.09,"s105","p736",28,21,1,1093,983,39,51,45,45
"left",2257.65,2256.54,"s105","p736",16,14,2,1109,997,40,51,45,45
"left",2293.7,2292.15,"s105","p736",17,16,3,1126,1013,41,51,45,45
"left",2311.2,2310.2,"s105","p736",11,8,4,1137,1021,42,51,45,45
"left",2350.14,2347.7,"s105","p736",19,19,5,1156,1040,43,51,45,45
"right",2378.97,2378.19,"s105","p736",16,14,1,1170,1056,43,52,45,45
"left",2392.38,2390.64,"s105","p736",7,4,1,1177,1060,44,52,45,45
"right",2417.19,2415.47,"s105","p736",9,15,1,1192,1069,44,53,45,45
"right",2460.58,2459.69,"s105","p736",18,21,2,1213,1087,44,54,45,45
"right",2473.11,2473.08,"s105","p736",5,5,3,1218,1092,44,55,45,45
"left",2489.9,2485.88,"s105","p736",7,9,1,1225,1101,45,55,45,45
"left",2500.8,2500.4,"s105","p736",5,4,2,1230,1105,46,55,45,45
"left",2510,2507.3,"s105","p736",5,2,3,1235,1107,47,55,45,45
"left",2562.81,2562.5,"s105","p736",23,31,4,1258,1138,48,55,45,45
"left",2577.73,2577.31,"s105","p736",10,5,5,1268,1143,49,55,45,45
"left",2590.97,2589.23,"s105","p736",8,4,6,1276,1147,50,55,45,45
"left",2602.6,2602.47,"s105","p736",8,4,7,1284,1151,51,55,45,45
"left",2648.46,2647.1,"s105","p736",24,24,8,1308,1175,52,55,45,45
"left",2654.33,2652.96,"s105","p736",2,1,9,1310,1176,53,55,45,45
"left",2659.3,2658.83,"s105","p736",2,1,10,1312,1177,54,55,45,45
"left",2672.65,2671.8,"s105","p736",7,6,11,1319,1183,55,55,45,45
"right",2677.11,2673.61,"s105","p736",1,1,1,1320,1184,55,56,45,45
"right",2703.09,2698.61,"s105","p736",9,16,2,1336,1193,55,57,45,45
"right",2789.62,2788.59,"s105","p736",43,49,3,1385,1236,55,58,45,45
"right",2805.73,2805.12,"s105","p736",7,7,4,1392,1243,55,59,45,45
"left",2841.04,2839.15,"s105","p736",16,17,1,1408,1260,56,59,45,45
"right",2891.01,2889.23,"s105","p736",21,31,1,1439,1281,56,60,45,45
"right",2906.19,2905.51,"s105","p736",6,6,2,1445,1287,56,61,45,45
"left",2946.96,2946.54,"s105","p736",27,13,1,1472,1300,57,61,45,45
"left",2962.57,2962.46,"s105","p736",9,6,2,1481,1306,58,61,45,45
"left",2975.67,2973.07,"s105","p736",6,5,3,1487,1311,59,61,45,45
"right",2990.37,2989.69,"s105","p736",5,8,1,1495,1316,59,62,45,45
"right",3013.87,3012.87,"s105","p736",13,11,2,1506,1329,59,63,45,45
"left",3061.21,3060.17,"s105","p736",24,20,1,1530,1349,60,63,45,45
"right",3067.86,3066.37,"s105","p736",2,2,1,1532,1351,60,64,45,45
"right",3079.99,3078.36,"s105","p736",5,6,2,1538,1356,60,65,45,45
"left",3097.19,3096.71,"s105","p736",8,9,1,1546,1365,61,65,45,45
"right",3129.53,3128.49,"s105","p736",14,21,1,1567,1379,61,66,45,45
"left",3139.11,3137.69,"s105","p736",4,4,1,1571,1383,62,66,45,45
"left",3162.74,3162.61,"s105","p736",15,10,2,1586,1393,63,66,45,45
"right",3214.03,3213.03,"s105","p736",23,28,1,1614,1416,63,67,45,45
"left",3218.96,3213.24,"s105","p736",1,1,1,1615,1417,64,67,45,45
"right",3243.36,3242.53,"s105","p736",11,13,1,1628,1428,64,68,45,45
"right",3249.73,3248.86,"s105","p736",2,0,2,1628,1430,64,69,45,45
"left",3255.88,3255.46,"s105","p736",1,2,1,1629,1432,65,69,45,45
"left",3280.49,3280.38,"s105","p736",13,13,2,1642,1445,66,69,45,45
"right",3306.38,3304.23,"s105","p736",12,16,1,1658,1457,66,70,45,45
"left",3333.04,3332.99,"s105","p736",17,14,1,1675,1471,67,70,45,45
"right",3344.89,3344.88,"s105","p736",5,6,1,1681,1476,67,71,45,45
"left",3350.37,3347.54,"s105","p736",1,1,1,1682,1477,68,71,45,45
"left",3365.85,3364.87,"s105","p736",10,7,2,1692,1484,69,71,45,45
"left",3372.92,3372.35,"s105","p736",5,2,3,1697,1486,70,71,45,45
"right",3386.98,3386.39,"s105","p736",7,8,1,1705,1493,70,72,45,45
"right",3407.84,3407.48,"s105","p736",11,12,2,1717,1504,70,73,45,45
"left",3430.52,3430.42,"s105","p736",12,11,1,1729,1515,71,73,45,45
"right",3525.17,3524.34,"s105","p736",44,66,1,1795,1559,71,74,45,45
"right",3586.14,3584.67,"s105","p736",32,33,2,1828,1591,71,75,45,45
"left",3593.07,3592.02,"s105","p736",2,1,1,1830,1592,72,75,45,45
"right",3599.24,3597.64,"s105","p736",1,1,1,1831,1593,72,76,45,45
"left",37.22,35.99,"s106","p736",10,17,1,10,17,1,0,45,45
"left",46.62,42.72,"s106","p736",2,2,2,12,19,2,0,45,45
"right",94.17,93.99,"s106","p736",15,29,1,41,34,2,1,45,45
"left",124.02,120.12,"s106","p736",14,13,1,55,47,3,1,45,45
"right",129.66,125.67,"s106","p736",1,2,1,57,48,3,2,45,45
"left",199.66,196.52,"s106","p736",45,36,1,102,84,4,2,45,45
"left",265.71,265.16,"s106","p736",39,23,2,141,107,5,2,45,45
"right",272.81,271.16,"s106","p736",1,3,1,144,108,5,3,45,45
"right",295.53,293.31,"s106","p736",9,11,2,155,117,5,4,45,45
"left",322.42,322.21,"s106","p736",18,15,1,173,132,6,4,45,45
"right",391.82,390.03,"s106","p736",34,36,1,209,166,6,5,45,45
"left",457.45,456.92,"s106","p736",32,35,1,241,201,7,5,45,45
"right",470.61,470.32,"s106","p736",7,6,1,247,208,7,6,45,45
"left",478.18,477.95,"s106","p736",3,3,1,250,211,8,6,45,45
"left",490.07,489.68,"s106","p736",7,6,2,257,217,9,6,45,45
"left",512.66,512.57,"s106","p736",15,11,3,272,228,10,6,45,45
"left",517.27,517.16,"s106","p736",2,0,4,274,228,11,6,45,45
"left",541.64,540.77,"s106","p736",17,14,5,291,242,12,6,45,45
"left",564.2,563.14,"s106","p736",12,11,6,303,253,13,6,45,45
"right",569.93,566.11,"s106","p736",1,2,1,305,254,13,7,45,45
"right",576.75,576.43,"s106","p736",2,1,2,306,256,13,8,45,45
"right",580.79,580.25,"s106","p736",1,0,3,306,257,13,9,45,45
"left",587.11,577.7,"s106","p736",1,2,1,307,259,14,9,45,45
"right",614.6,613.29,"s106","p736",16,20,1,327,275,14,10,45,45
"right",620.34,620.1,"s106","p736",2,1,2,328,277,14,11,45,45
"left",638.54,637.61,"s106","p736",14,9,1,342,286,15,11,45,45
"right",645.94,644.84,"s106","p736",3,3,1,345,289,15,12,45,45
"left",661.22,660.04,"s106","p736",7,8,1,352,297,16,12,45,45
"left",668.47,666.72,"s106","p736",4,4,2,356,301,17,12,45,45
"left",684.26,682.97,"s106","p736",8,6,3,364,307,18,12,45,45
"right",724.66,724.44,"s106","p736",20,31,1,395,327,18,13,45,45
"left",729.27,727.76,"s106","p736",1,1,1,396,328,19,13,45,45
"right",740.93,740.16,"s106","p736",6,8,1,404,334,19,14,45,45
"right",748.19,746.43,"s106","p736",3,3,2,407,337,19,15,45,45
"right",774.33,773.69,"s106","p736",14,20,3,427,351,19,16,45,45
"left",801.64,800.77,"s106","p736",18,14,1,445,365,20,16,45,45
"left",806.57,806.14,"s106","p736",2,2,2,447,367,21,16,45,45
"left",839.09,839.07,"s106","p736",24,18,3,471,385,22,16,45,45
"right",843.14,839.83,"s106","p736",1,1,1,472,386,22,17,45,45
"right",908.8,908.64,"s106","p736",40,48,2,520,426,22,18,45,45
"left",931.32,930.59,"s106","p736",12,12,1,532,438,23,18,45,45
"left",938.1,937.82,"s106","p736",4,2,2,536,440,24,18,45,45
"right",961.22,960.3,"s106","p736",13,15,1,551,453,24,19,45,45
"right",1011.19,1010.72,"s106","p736",32,32,2,583,485,24,20,45,45
"right",1025.33,1023.69,"s106","p736",8,8,3,591,493,24,21,45,45
"left",1096.94,1095.6,"s106","p736",45,44,1,636,537,25,21,45,45
"left",1107.6,1105.44,"s106","p736",4,6,2,640,543,26,21,45,45
"right",1111.28,1106.83,"s106","p736",1,0,1,640,544,26,22,45,45
"left",1125.47,1125.1,"s106","p736",8,7,1,648,551,27,22,45,45
"left",1157.02,1156.97,"s106","p736",18,18,2,666,569,28,22,45,45
"right",1187.49,1186.78,"s106","p736",18,15,1,681,587,28,23,45,45
"right",1194.45,1192.99,"s106","p736",3,3,2,684,590,28,24,45,45
"left",1216.58,1216.52,"s106","p736",10,10,1,694,600,29,24,45,45
"right",1269.03,1267.95,"s106","p736",28,32,1,726,628,29,25,45,45
"right",1287.06,1286.53,"s106","p736",10,12,2,738,638,29,26,45,45
"left",1311.25,1310.08,"s106","p736",12,15,1,750,653,30,26,45,45
"right",1315.05,1314.56,"s106","p736",1,1,1,751,654,30,27,45,45
"left",1366.26,1364.75,"s106","p736",31,27,1,782,681,31,27,45,45
"left",1422.7,1421.76,"s106","p736",34,31,2,816,712,32,27,45,45
"right",1480.77,1480.55,"s106","p736",28,37,1,853,740,32,28,45,45
"left",1485.44,1480.2,"s106","p736",1,1,1,854,741,33,28,45,45
"left",1512.37,1510.94,"s106","p736",14,14,2,868,755,34,28,45,45
"left",1547.64,1545.87,"s106","p736",18,16,3,886,771,35,28,45,45
"right",1562.3,1562.27,"s106","p736",8,12,1,898,779,35,29,45,45
"right",1568.21,1565.8,"s106","p736",1,2,2,900,780,35,30,45,45
"left",1573.08,1570.14,"s106","p736",1,0,1,901,780,36,30,45,45
"right",1577.23,1575.71,"s106","p736",1,0,1,901,781,36,31,45,45
"right",1582.17,1581.73,"s106","p736",2,0,2,901,783,36,32,45,45
"left",1587.99,1578.58,"s106","p736",1,2,1,902,785,37,32,45,45
"right",1608.99,1607.67,"s106","p736",11,11,1,913,796,37,33,45,45
"right",1669.58,1669.49,"s106","p736",30,39,2,952,826,37,34,45,45
"left",1702.88,1702.49,"s106","p736",23,18,1,975,844,38,34,45,45
"right",1735.3,1731.08,"s106","p736",13,21,1,996,857,38,35,45,45
"right",1739.01,1738.8,"s106","p736",1,0,2,996,858,38,36,45,45
"left",1759.43,1757.38,"s106","p736",9,11,1,1005,869,39,36,45,45
"right",1800.23,1798.51,"s106","p736",22,21,1,1026,891,39,37,45,45
"right",1865.47,1863.73,"s106","p736",36,35,2,1061,927,39,38,45,45
"left",1870.02,1869.93,"s106","p736",3,0,1,1064,927,40,38,45,45
"left",1880.74,1879.52,"s106","p736",5,6,2,1069,933,41,38,45,45
"right",1892.61,1891.97,"s106","p736",6,6,1,1075,939,41,39,45,45
"left",1915.64,1914.24,"s106","p736",12,13,1,1087,952,42,39,45,45
"left",1924.2,1924.14,"s106","p736",5,4,2,1092,956,43,39,45,45
"left",1958.84,1957.7,"s106","p736",20,17,3,1112,973,44,39,45,45
"right",1962.78,1960.11,"s106","p736",1,0,1,1112,974,44,40,45,45
"left",1998.62,1998.34,"s106","p736",16,22,1,1128,996,45,40,45,45
"left",2004.56,2003.12,"s106","p736",2,1,2,1130,997,46,40,45,45
"left",2037.29,2037.06,"s106","p736",19,16,3,1149,1013,47,40,45,45
"right",2117.45,2116.28,"s106","p736",42,45,1,1194,1055,47,41,45,45
"right",2215.12,2213.95,"s106","p736",52,61,2,1255,1107,47,42,45,45
"left",2226.41,2224.79,"s106","p736",6,4,1,1261,1111,48,42,45,45
"right",2237.34,2236.62,"s106","p736",5,5,1,1266,1116,48,43,45,45
"left",2242.27,2239.91,"s106","p736",1,1,1,1267,1117,49,43,45,45
"right",2246.29,2241.84,"s106","p736",1,0,1,1267,1118,49,44,45,45
"left",2267.41,2266.77,"s106","p736",13,9,1,1280,1127,50,44,45,45
"right",2320.27,2319.79,"s106","p736",29,33,1,1313,1156,50,45,45,45
"left",2345.98,2344.91,"s106","p736",16,11,1,1329,1167,51,45,45,45
"left",2371.85,2371.48,"s106","p736",13,13,2,1342,1180,52,45,45,45
"right",2382.64,2381.77,"s106","p736",5,5,1,1347,1185,52,46,45,45
"right",2410.63,2410.14,"s106","p736",15,15,2,1362,1200,52,47,45,45
"left",2437.93,2435.35,"s106","p736",13,13,1,1375,1213,53,47,45,45
"right",2441.72,2440.13,"s106","p736",1,1,1,1376,1214,53,48,45,45
"left",2446.52,2443.43,"s106","p736",1,1,1,1377,1215,54,48,45,45
"right",2514.56,2513.22,"s106","p736",32,47,1,1424,1247,54,49,45,45
"right",2543.92,2543.06,"s106","p736",17,16,2,1440,1264,54,50,45,45
"right",2549.84,2549.42,"s106","p736",2,1,3,1441,1266,54,51,45,45
"left",2601.05,2601.02,"s106","p736",32,24,1,1473,1290,55,51,45,45
"right",2612.96,2611.34,"s106","p736",5,5,1,1478,1295,55,52,45,45
"right",2639.93,2639.46,"s106","p736",14,17,2,1495,1309,55,53,45,45
"left",2652.36,2651.55,"s106","p736",6,6,1,1501,1315,56,53,45,45
