"lever","time","scheduled_since","session","bird","cost_local","cost_alter","streak_length","cum_resp_left","cum_resp_right","cum_reinf_left","cum_reinf_right","local_VI","alter_VI"
"left",1700.71,1694.77,"s170","p530",23,44,2,350,588,11,46,35,63
"left",1714.15,1711.21,"s170","p530",4,4,3,354,592,12,46,35,63
"left",1737.92,1732.65,"s170","p530",9,10,4,363,602,13,46,35,63
"left",1741.67,1741.42,"s170","p530",2,0,5,365,602,14,46,35,63
"left",1758.52,1756.17,"s170","p530",4,3,6,369,605,15,46,35,63
"right",1762.75,1762.33,"s170","p530",1,1,1,370,606,15,47,63,35
"left",1779.56,1778.02,"s170","p530",7,8,1,377,614,16,47,35,63
"right",1787.54,1787.25,"s170","p530",4,3,1,380,618,16,48,63,35
"left",1803.52,1803.06,"s170","p530",10,0,1,390,618,17,48,35,63
"left",1810.19,1809.02,"s170","p530",3,2,2,393,620,18,48,35,63
"left",1815.36,1813.69,"s170","p530",3,1,3,396,621,19,48,35,63
"left",1854.96,1854.86,"s170","p530",36,4,4,432,625,20,48,35,63
"right",1897.76,1894.04,"s170","p530",5,42,1,474,630,20,49,63,35
"right",1955.8,1954.26,"s170","p530",9,26,2,500,639,20,50,63,35
"left",1959.98,1953.46,"s170","p530",1,0,1,501,639,21,50,35,63
"left",1988.74,1972.48,"s170","p530",6,8,2,507,647,22,50,35,63
"left",2007.46,2007.24,"s170","p530",9,6,3,516,653,23,50,35,63
"left",2043.52,2023.96,"s170","p530",6,1,4,522,654,24,50,35,63
"right",2049.25,2022.3,"s170","p530",1,3,1,525,655,24,51,63,35
"left",2065.67,2065.02,"s170","p530",8,0,1,533,655,25,51,35,63
"left",2092.18,2090.17,"s170","p530",11,0,2,544,655,26,51,35,63
"left",2103.07,2100.68,"s170","p530",7,1,3,551,656,27,51,35,63
"left",2110.8,2110.57,"s170","p530",4,0,4,555,656,28,51,35,63
"right",2114.86,2107.75,"s170","p530",1,1,1,556,657,28,52,63,35
"left",2124.87,2124.3,"s170","p530",7,2,1,563,659,29,52,35,63
"left",2155.48,2154.37,"s170","p530",14,0,2,577,659,30,52,35,63
"left",2162.25,2160.98,"s170","p530",4,0,3,581,659,31,52,35,63
"left",2176.11,2175.75,"s170","p530",6,0,4,587,659,32,52,35,63
"left",2194.14,2193.61,"s170","p530",10,0,5,597,659,33,52,35,63
"left",2208.99,2206.64,"s170","p530",11,0,6,608,659,34,52,35,63
"left",2229.9,2229.49,"s170","p530",16,0,7,624,659,35,52,35,63
"right",2255.05,2128.36,"s170","p530",1,10,1,634,660,35,53,63,35
"left",2259.01,2251.4,"s170","p530",1,0,1,635,660,36,53,35,63
"right",2296.61,2267.55,"s170","p530",1,14,1,649,661,36,54,63,35
"left",2364.68,2358.51,"s170","p530",16,7,1,665,668,37,54,35,63
"left",2384.18,2381.18,"s170","p530",12,1,2,677,669,38,54,35,63
"left",2409.2,2400.68,"s170","p530",8,1,3,685,670,39,54,35,63
"right",2463.68,2457.11,"s170","p530",9,18,1,703,679,39,55,63,35
"left",2502.31,2486.7,"s170","p530",2,8,1,705,687,40,55,35,63
"left",2531.95,2531.81,"s170","p530",10,5,2,715,692,41,55,35,63
"right",2571.85,2563.18,"s170","p530",1,18,1,733,693,41,56,63,35
"left",2593.49,2592.45,"s170","p530",5,10,1,738,703,42,56,35,63
"right",2613.01,2593.35,"s170","p530",1,9,1,747,704,42,57,63,35
"left",2667.08,2665.99,"s170","p530",26,15,1,773,719,43,57,35,63
"left",2719.85,2716.58,"s170","p530",34,18,2,807,737,44,57,35,63
"left",2736.53,2736.35,"s170","p530",15,6,3,822,743,45,57,35,63
"left",2766.5,2766.03,"s170","p530",16,7,4,838,750,46,57,35,63
"left",2772.25,2772,"s170","p530",3,0,5,841,750,47,57,35,63
"left",2805.65,2801.75,"s170","p530",22,6,6,863,756,48,57,35,63
"right",2830.93,2826.51,"s170","p530",4,12,1,875,760,48,58,63,35
"left",2847.57,2845.15,"s170","p530",10,3,1,885,763,49,58,35,63
"right",2860.77,2858.43,"s170","p530",7,12,1,897,770,49,59,63,35
"right",2903.1,2893.27,"s170","p530",8,26,2,923,778,49,60,63,35
"left",2924.17,2924.07,"s170","p530",13,8,1,936,786,50,60,35,63
"left",2947.87,2946.67,"s170","p530",17,4,2,953,790,51,60,35,63
"left",2952.39,2951.37,"s170","p530",3,0,3,956,790,52,60,35,63
"left",2969.16,2967.89,"s170","p530",11,2,4,967,792,53,60,35,63
"left",2987.69,2987.66,"s170","p530",15,6,5,982,798,54,60,35,63
"left",3003.52,3003.19,"s170","p530",9,3,6,991,801,55,60,35,63
"right",3010.05,3003.6,"s170","p530",1,7,1,998,802,55,61,63,35
"right",3083.59,3080.55,"s170","p530",12,56,2,1054,814,55,62,63,35
"right",3088.87,3087.09,"s170","p530",1,2,3,1056,815,55,63,63,35
"right",3103.69,3101.37,"s170","p530",7,7,4,1063,822,55,64,63,35
"left",3187.48,3184.02,"s170","p530",45,33,1,1108,855,56,64,35,63
"right",3218.32,3216.19,"s170","p530",12,24,1,1132,867,56,65,63,35
"left",3222.67,3217.98,"s170","p530",1,2,1,1133,869,57,65,35,63
"right",3252.29,3251.82,"s170","p530",7,23,1,1156,876,57,66,63,35
"left",3278.93,3278.17,"s170","p530",5,6,1,1161,882,58,66,35,63
"left",3334.9,3331.43,"s170","p530",33,17,2,1194,899,59,66,35,63
"left",3380.09,3379.4,"s170","p530",31,8,3,1225,907,60,66,35,63
"right",3404.19,3401.79,"s170","p530",11,20,1,1245,918,60,67,63,35
"right",3462.84,3453.69,"s170","p530",10,31,2,1276,928,60,68,63,35
"left",3483.37,3482.59,"s170","p530",7,5,1,1283,933,61,68,35,63
"left",3516.7,3511.87,"s170","p530",20,10,2,1303,943,62,68,35,63
"right",3541.15,3539.34,"s170","p530",10,13,1,1316,953,62,69,63,35
"left",3579.12,3578.2,"s170","p530",20,11,1,1336,964,63,69,35,63
"left",3593.94,3593.62,"s170","p530",8,4,2,1344,968,64,69,35,63
"left",15.68,13.99,"s171","p530",2,3,1,2,3,1,0,35,63
"right",40.59,32.99,"s171","p530",5,14,1,16,8,1,1,63,35
"left",70.32,70.18,"s171","p530",10,7,1,26,15,2,1,35,63
"right",99.4,97.09,"s171","p530",5,12,1,38,20,2,2,63,35
"right",115.39,108.9,"s171","p530",5,5,2,43,25,2,3,63,35
"left",127.62,124.82,"s171","p530",3,7,1,46,32,3,3,35,63
"right",137.8,133.89,"s171","p530",2,3,1,49,34,3,4,63,35
"left",142.99,139.12,"s171","p530",1,1,1,50,35,4,4,35,63
"left",151.12,149.49,"s171","p530",7,4,2,57,39,5,4,35,63
"left",227.7,225.62,"s171","p530",42,14,3,99,53,6,4,35,63
"left",249.41,249.2,"s171","p530",15,2,4,114,55,7,4,35,63
"right",277.32,271.3,"s171","p530",3,13,1,127,58,7,5,63,35
"left",288.53,282.91,"s171","p530",1,1,1,128,59,8,5,35,63
"left",343.79,342.03,"s171","p530",25,15,2,153,74,9,5,35,63
"left",351.79,351.29,"s171","p530",3,1,3,156,75,10,5,35,63
"left",424.53,421.29,"s171","p530",34,13,4,190,88,11,5,35,63
"left",475.12,474.03,"s171","p530",24,7,5,214,95,12,5,35,63
"left",486.83,485.62,"s171","p530",11,0,6,225,95,13,5,35,63
"right",491.76,475.82,"s171","p530",1,2,1,227,96,13,6,63,35
"left",498.36,498.33,"s171","p530",6,1,1,233,97,14,6,35,63
"left",557.35,555.86,"s171","p530",37,10,2,270,107,15,6,35,63
"left",581.28,575.85,"s171","p530",13,4,3,283,111,16,6,35,63
"right",612.65,604.26,"s171","p530",4,19,1,302,115,16,7,63,35
"right",682.83,674.15,"s171","p530",11,25,2,327,126,16,8,63,35
"left",752.03,748.78,"s171","p530",25,19,1,352,145,17,8,35,63
"left",768.36,767.53,"s171","p530",10,4,2,362,149,18,8,35,63
"right",791.53,788.33,"s171","p530",6,14,1,376,155,18,9,63,35
"left",825.18,824.86,"s171","p530",19,7,1,395,162,19,9,35,63
"left",841.08,840.68,"s171","p530",9,2,2,404,164,20,9,35,63
"right",850.59,843.03,"s171","p530",1,5,1,409,165,20,10,63,35
"left",878.56,876.58,"s171","p530",13,4,1,422,169,21,10,35,63
"right",901.43,900.09,"s171","p530",5,16,1,438,174,21,11,63,35
"left",991.74,988.06,"s171","p530",26,18,1,464,192,22,11,35,63
"left",1026.59,1024.24,"s171","p530",21,6,2,485,198,23,11,35,63
"right",1034.2,1033.93,"s171","p530",3,2,1,487,201,23,12,63,35
"left",1121.98,1121.09,"s171","p530",48,28,1,535,229,24,12,35,63
"right",1182.17,1180.7,"s171","p530",10,27,1,562,239,24,13,63,35
"left",1203.65,1201.48,"s171","p530",9,4,1,571,243,25,13,35,63
"left",1240.89,1236.15,"s171","p530",20,6,2,591,249,26,13,35,63
"right",1246.86,1238.67,"s171","p530",1,4,1,595,250,26,14,63,35
"left",1254.34,1253.39,"s171","p530",6,0,1,601,250,27,14,35,63
"right",1275.25,1259.36,"s171","p530",1,9,1,610,251,27,15,63,35
"left",1307.39,1306.84,"s171","p530",11,4,1,621,255,28,15,35,63
"right",1312.53,1306.75,"s171","p530",1,3,1,624,256,28,16,63,35
"left",1327.54,1326.89,"s171","p530",7,0,1,631,256,29,16,35,63
"right",1353.4,1351.03,"s171","p530",4,9,1,640,260,29,17,63,35
"left",1371.88,1370.04,"s171","p530",8,3,1,648,263,30,17,35,63
"left",1378.72,1375.38,"s171","p530",3,2,2,651,265,31,17,35,63
"left",1384.82,1382.22,"s171","p530",1,0,3,652,265,32,17,35,63
"left",1434.34,1432.32,"s171","p530",20,4,4,672,269,33,17,35,63
"left",1438.35,1437.84,"s171","p530",2,0,5,674,269,34,17,35,63
"right",1453.94,1453.9,"s171","p530",4,10,1,684,273,34,18,63,35
"left",1486.71,1484.85,"s171","p530",12,5,1,696,278,35,18,35,63
"left",1518.87,1517.21,"s171","p530",16,7,2,712,285,36,18,35,63
"left",1547.41,1542.37,"s171","p530",12,8,3,724,293,37,18,35,63
"left",1572.14,1569.91,"s171","p530",11,3,4,735,296,38,18,35,63
"left",1615.13,1614.64,"s171","p530",19,5,5,754,301,39,18,35,63
"left",1641.22,1637.63,"s171","p530",9,3,6,763,304,40,18,35,63
"right",1681.03,1673.44,"s171","p530",2,21,1,784,306,40,19,63,35
"left",1687.18,1685.72,"s171","p530",3,3,1,787,309,41,19,35,63
"left",1699.03,1694.68,"s171","p530",5,3,2,792,312,42,19,35,63
"left",1713.81,1707.53,"s171","p530",7,4,3,799,316,43,19,35,63
"left",1749.68,1748.31,"s171","p530",20,11,4,819,327,44,19,35,63
"left",1783.32,1783.18,"s171","p530",13,5,5,832,332,45,19,35,63
"left",1801.96,1800.82,"s171","p530",11,3,6,843,335,46,19,35,63
"left",1868.62,1864.46,"s171","p530",28,11,7,871,346,47,19,35,63
"left",1876.72,1875.12,"s171","p530",7,0,8,878,346,48,19,35,63
"left",1903.71,1903.22,"s171","p530",17,2,9,895,348,49,19,35,63
"right",1937.46,1932.53,"s171","p530",7,17,1,912,355,49,20,63,35
"left",1966.25,1964.21,"s171","p530",11,7,1,923,362,50,20,35,63
"right",2023.61,2015.96,"s171","p530",15,21,1,944,377,50,21,63,35
"left",2030.74,2029.75,"s171","p530",3,3,1,947,380,51,21,35,63
"left",2041.09,2040.24,"s171","p530",4,0,2,951,380,52,21,35,63
"right",2128.78,2128.11,"s171","p530",17,27,1,978,397,52,22,63,35
"right",2140.17,2138.28,"s171","p530",5,5,2,983,402,52,23,63,35
"left",2163.35,2148.59,"s171","p530",5,6,1,988,408,53,23,35,63
"right",2179.49,2175.67,"s171","p530",1,10,1,998,409,53,24,63,35
"left",2209.65,2203.85,"s171","p530",10,5,1,1008,414,54,24,35,63
"left",2217.82,2217.15,"s171","p530",4,0,2,1012,414,55,24,35,63
"right",2222.82,2217.99,"s171","p530",1,1,1,1013,415,55,25,63,35
"right",2268.04,2258.32,"s171","p530",11,24,2,1037,426,55,26,63,35
"left",2328.22,2324.32,"s171","p530",20,17,1,1057,443,56,26,35,63
"left",2338.75,2338.72,"s171","p530",3,1,2,1060,444,57,26,35,63
"right",2345.86,2343.54,"s171","p530",1,4,1,1064,445,57,27,63,35
"left",2368.8,2364.25,"s171","p530",8,7,1,1072,452,58,27,35,63
"left",2379.14,2378.3,"s171","p530",10,0,2,1082,452,59,27,35,63
"right",2383.39,2378.36,"s171","p530",1,2,1,1084,453,59,28,63,35
"left",2387.47,2383.64,"s171","p530",1,2,1,1085,455,60,28,35,63
"left",2424.13,2423.97,"s171","p530",21,8,2,1106,463,61,28,35,63
"left",2429.37,2427.63,"s171","p530",1,0,3,1107,463,62,28,35,63
"left",2503.07,2502.87,"s171","p530",48,17,4,1155,480,63,28,35,63
"left",2518.5,2516.57,"s171","p530",10,1,5,1165,481,64,28,35,63
"left",2543.71,2542,"s171","p530",16,4,6,1181,485,65,28,35,63
"left",2560.4,2559.21,"s171","p530",12,2,7,1193,487,66,28,35,63
"right",2621.38,2605.89,"s171","p530",6,46,1,1239,493,66,29,63,35
"left",2625.42,2623.9,"s171","p530",1,0,1,1240,493,67,29,35,63
"left",2668.49,2664.92,"s171","p530",29,10,2,1269,503,68,29,35,63
"right",2675.28,2672.88,"s171","p530",1,2,1,1271,504,68,30,63,35
"left",2680.28,2676.99,"s171","p530",1,2,1,1272,506,69,30,35,63
"right",2699.81,2697.78,"s171","p530",5,17,1,1289,511,69,31,63,35
"right",2729.85,2722.31,"s171","p530",6,18,2,1307,517,69,32,63,35
"left",2748.45,2746.78,"s171","p530",9,8,1,1316,525,70,32,35,63
"left",2771.9,2768.95,"s171","p530",11,1,2,1327,526,71,32,35,63
"right",2812.75,2806.35,"s171","p530",8,31,1,1358,534,71,33,63,35
"right",2849.06,2847.25,"s171","p530",8,15,2,1373,542,71,34,63,35
"left",2852.9,2848.4,"s171","p530",1,0,1,1374,542,72,34,35,63
"left",2858.09,2856.4,"s171","p530",2,2,2,1376,544,73,34,35,63
"left",2875.66,2873.59,"s171","p530",9,0,3,1385,544,74,34,35,63
"left",2934.93,2934.16,"s171","p530",42,15,4,1427,559,75,34,35,63
"left",2941.41,2940.43,"s171","p530",3,1,5,1430,560,76,34,35,63
"right",2945.98,2943.56,"s171","p530",1,1,1,1431,561,76,35,63,35
"right",2949.93,2949.48,"s171","p530",2,0,2,1431,563,76,36,63,35
"left",2955.6,2945.91,"s171","p530",1,3,1,1432,566,77,36,35,63
"left",3017.16,3016.1,"s171","p530",35,12,2,1467,578,78,36,35,63
"left",3091.62,3089.66,"s171","p530",42,25,3,1509,603,79,36,35,63
"left",3097.36,3097.12,"s171","p530",4,0,4,1513,603,80,36,35,63
"left",3134.66,3133.86,"s171","p530",20,3,5,1533,606,81,36,35,63
"left",3151.3,3150.16,"s171","p530",8,2,6,1541,608,82,36,35,63
"left",3161.4,3160.8,"s171","p530",10,0,7,1551,608,83,36,35,63
"left",3263.73,3261.9,"s171","p530",56,19,8,1607,627,84,36,35,63
"right",3303.88,3302.43,"s171","p530",7,24,1,1631,634,84,37,63,35
"right",3322.91,3311.38,"s171","p530",2,14,2,1645,636,84,38,63,35
"left",3348.53,3347.23,"s171","p530",13,9,1,1658,645,85,38,35,63
"right",3434.77,3432.41,"s171","p530",19,47,1,1705,664,85,39,63,35
"left",3438.78,3435.03,"s171","p530",1,2,1,1706,666,86,39,35,63
"left",3463.68,3463.28,"s171","p530",13,9,2,1719,675,87,39,35,63
"left",3491.45,3487.18,"s171","p530",11,6,3,1730,681,88,39,35,63
"left",3525.15,3524.95,"s171","p530",22,2,4,1752,683,89,39,35,63
"right",3529.46,3525.27,"s171","p530",1,0,1,1752,684,89,40,63,35
"left",3537.94,3537.65,"s171","p530",4,3,1,1756,687,90,40,35,63
"left",3562.54,3562.44,"s171","p530",13,7,2,1769,694,91,40,35,63
"left",3589.62,3587.04,"s171","p530",18,1,3,1787,695,92,40,35,63
"left",43.91,42.99,"s172","p530",15,4,1,15,4,1,0,35,63
"left",58.01,56.41,"s172","p530",5,0,2,20,4,2,0,35,63
"left",97.66,97.51,"s172","p530",25,8,3,45,12,3,0,35,63
"right",112.88,105.99,"s172","p530",1,7,1,52,13,3,1,63,35
"left",192.78,191.16,"s172","p530",44,17,1,96,30,4,1,35,63
"left",217.65,217.28,"s172","p530",10,6,2,106,36,5,1,35,63
"left",222.73,222.15,"s172","p530",1,1,3,107,37,6,1,35,63
"right",268.65,255.38,"s172","p530",5,23,1,130,42,6,2,63,35
"right",275.35,274.15,"s172","p530",1,2,2,132,43,6,3,63,35
"left",280.43,275.23,"s172","p530",1,0,1,133,43,7,3,35,63
"right",303.61,302.85,"s172","p530",7,13,1,146,50,7,4,63,35
"right",319.98,315.11,"s172","p530",1,3,2,149,51,7,5,63,35
"right",328.09,327.48,"s172","p530",1,4,3,153,52,7,6,63,35
"left",362.17,360.93,"s172","p530",10,12,1,163,64,8,6,35,63
"left",399.33,394.67,"s172","p530",17,7,2,180,71,9,6,35,63
"right",412.25,411.59,"s172","p530",4,6,1,186,75,9,7,63,35
"left",434.74,432.83,"s172","p530",8,8,1,194,83,10,7,35,63
"left",474.18,468.24,"s172","p530",10,6,2,204,89,11,7,35,63
"left",483.7,481.68,"s172","p530",3,0,3,207,89,12,7,35,63
"right",502.29,495.75,"s172","p530",3,9,1,216,92,12,8,63,35
"left",585.65,584.2,"s172","p530",22,29,1,238,121,13,8,35,63
"left",591.28,589.15,"s172","p530",3,2,2,241,123,14,8,35,63
"right",638.32,634.79,"s172","p530",12,15,1,256,135,14,9,63,35
"left",646.38,644.78,"s172","p530",3,5,1,259,140,15,9,35,63
"left",714.77,712.88,"s172","p530",18,10,2,277,150,16,9,35,63
"left",723.57,722.27,"s172","p530",5,2,3,282,152,17,9,35,63
"left",834.35,832.07,"s172","p530",23,15,4,305,167,18,9,35,63
"left",843.22,838.85,"s172","p530",5,3,5,310,170,19,9,35,63
"right",905.74,898.82,"s172","p530",7,26,1,336,177,19,10,63,35
"left",948.01,935.72,"s172","p530",6,6,1,342,183,20,10,35,63
"right",953.92,929.24,"s172","p530",1,3,1,345,184,20,11,63,35
"right",958.71,958.42,"s172","p530",3,0,2,345,187,20,12,63,35
"right",979.88,973.21,"s172","p530",4,8,3,353,191,20,13,63,35
"right",1003.26,1001.38,"s172","p530",6,14,4,367,197,20,14,63,35
"left",1009.67,1006.51,"s172","p530",1,2,1,368,199,21,14,35,63
"right",1034.44,1028.76,"s172","p530",7,8,1,376,206,21,15,63,35
"left",1045.1,1043.17,"s172","p530",6,1,1,382,207,22,15,35,63
"left",1059.53,1051.6,"s172","p530",1,5,2,383,212,23,15,35,63
"left",1071.52,1071.03,"s172","p530",6,2,3,389,214,24,15,35,63
"left",1079.45,1078.02,"s172","p530",3,2,4,392,216,25,15,35,63
"left",1130.29,1129.95,"s172","p530",23,10,5,415,226,26,15,35,63
"left",1137.58,1136.79,"s172","p530",3,0,6,418,226,27,15,35,63
"left",1178.26,1178.08,"s172","p530",17,9,7,435,235,28,15,35,63
"right",1185.65,1170.94,"s172","p530",1,3,1,438,236,28,16,63,35
"right",1195.34,1190.15,"s172","p530",3,5,2,443,239,28,17,63,35
"left",1224.74,1222.76,"s172","p530",11,3,1,454,242,29,17,35,63
"left",1303.79,1300.24,"s172","p530",27,19,2,481,261,30,17,35,63
"left",1337.6,1335.29,"s172","p530",17,2,3,498,263,31,17,35,63
"right",1380.13,1373.84,"s172","p530",6,19,1,517,269,31,18,63,35
"left",1419.24,1415.1,"s172","p530",13,9,1,530,278,32,18,35,63
"right",1444.05,1440.63,"s172","p530",3,13,1,543,281,32,19,63,35
"right",1450.5,1447.55,"s172","p530",1,0,2,543,282,32,20,63,35
"left",1454.51,1442.74,"s172","p530",1,1,1,544,283,33,20,35,63
"left",1458.4,1458.01,"s172","p530",1,0,2,545,283,34,20,35,63
"right",1467.36,1466,"s172","p530",4,4,1,549,287,34,21,63,35
"right",1485.06,1482.86,"s172","p530",7,5,2,554,294,34,22,63,35
"left",1492.36,1491.9,"s172","p530",2,5,1,556,299,35,22,35,63
"left",1502.42,1498.86,"s172","p530",6,2,2,562,301,36,22,35,63
"right",1511.32,1501.56,"s172","p530",1,6,1,568,302,36,23,63,35
"right",1525.43,1521.82,"s172","p530",6,10,2,578,308,36,24,63,35
"right",1535.6,1529.93,"s172","p530",2,1,3,579,310,36,25,63,35
"right",1562.43,1561.1,"s172","p530",9,9,4,588,319,36,26,63,35
"right",1598.75,1589.93,"s172","p530",8,10,5,598,327,36,27,63,35
"left",1620.3,1616.92,"s172","p530",6,6,1,604,333,37,27,35,63
"left",1650.17,1638.8,"s172","p530",6,10,2,610,343,38,27,35,63
"right",1705.02,1697.25,"s172","p530",13,14,1,624,356,38,28,63,35
"left",1708.82,1701.67,"s172","p530",1,0,1,625,356,39,28,35,63
"left",1735.63,1733.32,"s172","p530",9,8,2,634,364,40,28,35,63
"left",1812.23,1809.13,"s172","p530",26,22,3,660,386,41,28,35,63
"left",1816.77,1816.73,"s172","p530",3,0,4,663,386,42,28,35,63
"right",1851.37,1844.52,"s172","p530",11,8,1,671,397,42,29,63,35
"left",1877.97,1873.27,"s172","p530",10,6,1,681,403,43,29,35,63
"left",1884.73,1883.47,"s172","p530",5,0,2,686,403,44,29,35,63
"right",1890.32,1888.87,"s172","p530",1,4,1,690,404,44,30,63,35
"left",2014.24,2014.23,"s172","p530",39,27,1,729,431,45,30,35,63
"left",2053.41,2052.74,"s172","p530",19,10,2,748,441,46,30,35,63
"left",2107.19,2104.91,"s172","p530",21,10,3,769,451,47,30,35,63
"right",2214.8,2208.82,"s172","p530",20,41,1,810,471,47,31,63,35
"right",2231.06,2229.3,"s172","p530",3,8,2,818,474,47,32,63,35
"left",2246.82,2239.69,"s172","p530",6,1,1,824,475,48,32,35,63
"left",2255.46,2255.32,"s172","p530",6,1,2,830,476,49,32,35,63
"left",2281.43,2272.96,"s172","p530",11,1,3,841,477,50,32,35,63
"left",2446.21,2442.93,"s172","p530",74,28,4,915,505,51,32,35,63
"left",2462.77,2461.71,"s172","p530",7,2,5,922,507,52,32,35,63
"left",2500.31,2498.27,"s172","p530",22,5,6,944,512,53,32,35,63
"left",2524.53,2517.81,"s172","p530",12,7,7,956,519,54,32,35,63
"left",2533.8,2532.03,"s172","p530",4,2,8,960,521,55,32,35,63
"right",2538.73,2533.56,"s172","p530",1,1,1,961,522,55,33,63,35
"left",2552.08,2546.3,"s172","p530",5,7,1,966,529,56,33,35,63
"left",2588.98,2582.58,"s172","p530",24,4,2,990,533,57,33,35,63
"left",2614.39,2613.48,"s172","p530",26,2,3,1016,535,58,33,35,63
"left",2626.78,2625.89,"s172","p530",9,5,4,1025,540,59,33,35,63
"right",2657.06,2651.23,"s172","p530",9,25,1,1050,549,59,34,63,35
"right",2698.34,2692.56,"s172","p530",7,27,2,1077,556,59,35,63,35
"left",2702.37,2698.28,"s172","p530",1,0,1,1078,556,60,35,35,63
"left",2736.59,2734.87,"s172","p530",25,2,2,1103,558,61,35,35,63
"right",2761.03,2741.84,"s172","p530",1,18,1,1121,559,61,36,63,35
"left",2769.14,2768.09,"s172","p530",5,3,1,1126,562,62,36,35,63
"left",2789.62,2787.64,"s172","p530",13,3,2,1139,565,63,36,35,63
"left",2803.02,2798.12,"s172","p530",7,0,3,1146,565,64,36,35,63
"left",2810.91,2809.52,"s172","p530",6,0,4,1152,565,65,36,35,63
"left",2843.08,2841.41,"s172","p530",17,8,5,1169,573,66,36,35,63
"left",2875.62,2875.58,"s172","p530",18,0,6,1187,573,67,36,35,63
"right",2901.56,2854.53,"s172","p530",1,19,1,1206,574,67,37,63,35
"left",2909.23,2906.12,"s172","p530",2,0,1,1208,574,68,37,35,63
"left",2935.38,2934.73,"s172","p530",17,2,2,1225,576,69,37,35,63
"right",2950.22,2946.06,"s172","p530",1,12,1,1237,577,69,38,63,35
"left",2973.46,2972.88,"s172","p530",18,2,1,1255,579,70,38,35,63
"left",3041.18,3037.96,"s172","p530",47,5,2,1302,584,71,38,35,63
"left",3060.3,3059.68,"s172","p530",13,3,3,1315,587,72,38,35,63
"left",3084.87,3084.8,"s172","p530",25,4,4,1340,591,73,38,35,63
"right",3132.38,3095.72,"s172","p530",1,42,1,1382,592,73,39,63,35
"left",3153.65,3152.37,"s172","p530",18,4,1,1400,596,74,39,35,63
"left",3175.05,3172.15,"s172","p530",16,3,2,1416,599,75,39,35,63
"left",3193.55,3192.55,"s172","p530",17,1,3,1433,600,76,39,35,63
"right",3216.25,3204.88,"s172","p530",1,15,1,1448,601,76,40,63,35
"left",3274.16,3273.05,"s172","p530",37,11,1,1485,612,77,40,35,63
"left",3279.71,3279.66,"s172","p530",6,0,2,1491,612,78,40,35,63
"right",3288.84,3288.75,"s172","p530",5,5,1,1496,617,78,41,63,35
"right",3315.2,3302.34,"s172","p530",4,14,2,1510,621,78,42,63,35
"left",3331.27,3328.21,"s172","p530",11,5,1,1521,626,79,42,35,63
"left",3345.79,3345.77,"s172","p530",13,0,2,1534,626,80,42,35,63
"right",3351.2,3347.7,"s172","p530",1,4,1,1538,627,80,43,63,35
"left",3362.86,3362.29,"s172","p530",7,1,1,1545,628,81,43,35,63
"right",3371.67,3360.7,"s172","p530",1,4,1,1549,629,81,44,63,35
"left",3409.24,3407.36,"s172","p530",23,1,1,1572,630,82,44,35,63
"right",3417.64,3375.17,"s172","p530",1,4,1,1576,631,82,45,63,35
"right",3435.6,3425.14,"s172","p530",2,8,2,1584,633,82,46,63,35
"right",3457.67,3457.1,"s172","p530",7,9,3,1593,640,82,47,63,35
"right",3470.12,3463.17,"s172","p530",3,5,4,1598,643,82,48,63,35
"left",3515.07,3514.74,"s172","p530",21,5,1,1619,648,83,48,35,63
"right",3528.34,3513.62,"s172","p530",1,12,1,1631,649,83,49,63,35
"right",3555.04,3551.84,"s172","p530",4,9,2,1640,653,83,50,63,35
"left",3589.78,3587.57,"s172","p530",18,3,1,1658,656,84,50,35,63
"left",11.33,7.99,"s173","p530",2,0,1,2,0,1,0,35,63
"left",47.75,46.83,"s173","p530",13,8,2,15,8,2,0,35,63
"left",74.43,71.25,"s173","p530",21,0,3,36,8,3,0,35,63
"left",119.48,118.93,"s173","p530",29,5,4,65,13,4,0,35,63
"right",126.14,119.99,"s173","p530",1,2,1,67,14,4,1,63,35
"left",228.83,204.98,"s173","p530",38,7,1,105,21,5,1,35,63
"left",256.64,252.33,"s173","p530",12,0,2,117,21,6,1,35,63
"left",282.49,280.14,"s173","p530",15,0,3,132,21,7,1,35,63
"left",328.18,318.99,"s173","p530",23,0,4,155,21,8,1,35,63
"right",332.78,241.64,"s173","p530",1,1,1,156,22,8,2,63,35
"left",338.28,333.68,"s173","p530",1,2,1,157,24,9,2,35,63
"left",369.88,368.78,"s173","p530",15,5,2,172,29,10,2,35,63
"right",397.7,380.28,"s173","p530",5,20,1,192,34,10,3,63,35
"left",424.73,423.38,"s173","p530",14,2,1,206,36,11,3,35,63
"left",508.23,501.23,"s173","p530",37,12,2,243,48,12,3,35,63
"left",511.87,511.73,"s173","p530",3,0,3,246,48,13,3,35,63
"right",525.38,514.2,"s173","p530",1,9,1,255,49,13,4,63,35
"left",557.27,554.37,"s173","p530",17,5,1,272,54,14,4,35,63
"left",562.59,560.77,"s173","p530",2,0,2,274,54,15,4,35,63
"right",587.91,574.88,"s173","p530",1,22,1,296,55,15,5,63,35
"left",633.91,627.09,"s173","p530",20,5,1,316,60,16,5,35,63
"right",703.2,663.41,"s173","p530",4,37,1,353,64,16,6,63,35
"left",730.96,730.41,"s173","p530",11,4,1,364,68,17,6,35,63
"right",738.89,729.7,"s173","p530",1,3,1,367,69,17,7,63,35
"right",792.12,784.39,"s173","p530",8,24,2,391,77,17,8,63,35
