"session","bird","n_responses","n_reinforcers","lever","time_start","time_end","local_VI","alter_VI"
"s11","p138",1,0,"right",2929.62,2929.62,90,30
"s11","p138",3,1,"left",2931.08,2935.27,30,90
"s11","p138",1,0,"right",2941.74,2941.74,90,30
"s11","p138",4,0,"left",2943.18,2947.29,30,90
"s11","p138",1,0,"right",2952.21,2952.21,90,30
"s11","p138",1,0,"left",2956.86,2956.86,30,90
"s11","p138",1,0,"right",2959.4,2959.4,90,30
"s11","p138",2,0,"left",2963.74,2970.54,30,90
"s11","p138",1,0,"right",2973.46,2973.46,90,30
"s11","p138",2,0,"left",2977.53,2977.59,30,90
"s11","p138",1,0,"right",2980.07,2980.07,90,30
"s11","p138",1,1,"left",2981.15,2981.15,30,90
"s11","p138",1,0,"right",2986.51,2986.51,90,30
"s11","p138",6,1,"left",2987.46,3019.29,30,90
"s11","p138",2,1,"right",3025.85,3031.36,90,30
"s11","p138",5,1,"left",3032.53,3043.26,30,90
"s11","p138",3,0,"right",3049.81,3053.7,90,30
"s11","p138",3,1,"left",3054.8,3054.96,30,90
"s11","p138",1,0,"right",3069.95,3069.95,90,30
"s11","p138",2,1,"left",3071.3,3071.38,30,90
"s11","p138",1,0,"right",3085.82,3085.82,90,30
"s11","p138",2,1,"left",3087.04,3094.25,30,90
"s11","p138",3,1,"right",3097.16,3110.23,90,30
"s11","p138",2,0,"left",3118.14,3118.21,30,90
"s11","p138",1,0,"right",3122,3122,90,30
"s11","p138",1,0,"left",3123.22,3123.22,30,90
"s11","p138",1,0,"right",3126.99,3126.99,90,30
"s11","p138",1,0,"left",3128.29,3128.29,30,90
"s11","p138",1,0,"right",3148.25,3148.25,90,30
"s11","p138",3,1,"left",3156.98,3164.51,30,90
"s11","p138",3,0,"right",3169.54,3179.49,90,30
"s11","p138",4,1,"left",3180.71,3184.17,30,90
"s11","p138",1,0,"right",3195.78,3195.78,90,30
"s11","p138",2,1,"left",3197,3197.08,30,90
"s11","p138",2,0,"right",3204.37,3209.92,90,30
"s11","p138",4,1,"left",3211.07,3231.15,30,90
"s11","p138",1,0,"right",3243.88,3243.88,90,30
"s11","p138",1,0,"left",3245.09,3245.09,30,90
"s11","p138",3,1,"right",3248.03,3267.66,90,30
"s11","p138",4,1,"left",3268.89,3281.88,30,90
"s11","p138",1,0,"right",3289.47,3289.47,90,30
"s11","p138",2,1,"left",3299.49,3299.56,30,90
"s11","p138",2,0,"right",3316.08,3316.33,90,30
"s11","p138",2,1,"left",3317.73,3317.79,30,90
"s11","p138",1,0,"right",3334.11,3334.11,90,30
"s11","p138",2,0,"left",3335.59,3335.66,30,90
"s11","p138",1,0,"right",3338.79,3338.79,90,30
"s11","p138",3,0,"left",3340.03,3340.23,30,90
"s11","p138",2,0,"right",3343.66,3358.22,90,30
"s11","p138",3,1,"left",3359.59,3366.73,30,90
"s11","p138",2,1,"right",3370.52,3378.06,90,30
"s11","p138",2,1,"left",3379.31,3379.37,30,90
"s11","p138",2,2,"right",3391.15,3401.61,90,30
"s11","p138",3,0,"left",3409.91,3419.51,30,90
"s11","p138",1,0,"right",3426.82,3426.82,90,30
"s11","p138",2,0,"left",3428.15,3428.21,30,90
"s11","p138",4,1,"right",3430.96,3454.57,90,30
"s11","p138",1,0,"left",3464.7,3464.7,30,90
"s11","p138",1,0,"right",3467.8,3467.8,90,30
"s11","p138",2,1,"left",3469.08,3469.14,30,90
"s11","p138",2,1,"right",3480.6,3486.74,90,30
"s11","p138",1,1,"left",3494.4,3494.4,30,90
"s11","p138",3,0,"right",3502.81,3504.29,90,30
"s11","p138",1,0,"left",3505.83,3505.83,30,90
"s11","p138",4,0,"right",3508.58,3516.59,90,30
"s11","p138",2,0,"left",3517.85,3517.91,30,90
"s11","p138",2,0,"right",3521.64,3526.01,90,30
"s11","p138",1,0,"left",3527.23,3527.23,30,90
"s11","p138",2,0,"right",3529.5,3533.75,90,30
"s11","p138",2,0,"left",3535.06,3535.12,30,90
"s11","p138",1,0,"right",3542.03,3542.03,90,30
"s11","p138",1,0,"left",3543.3,3543.3,30,90
"s11","p138",1,0,"right",3545.67,3545.67,90,30
"s11","p138",5,0,"left",3546.88,3557.37,30,90
"s11","p138",3,1,"right",3564.07,3578.7,90,30
"s11","p138",4,1,"left",3579.97,3596.66,30,90
"s12","p138",2,2,"left",14.09,51.8,30,90
"s12","p138",1,0,"right",63.08,63.08,90,30
"s12","p138",4,1,"left",64.23,83.32,30,90
"s12","p138",1,1,"right",89.95,89.95,90,30
"s12","p138",4,0,"left",96.35,99.9,30,90
"s12","p138",2,0,"right",102.17,106.19,90,30
"s12","p138",2,0,"left",107.75,107.82,30,90
"s12","p138",1,0,"right",110.59,110.59,90,30
"s12","p138",1,0,"left",111.97,111.97,30,90
"s12","p138",2,0,"right",114.1,118.07,90,30
"s12","p138",3,0,"left",119.44,123.04,30,90
"s12","p138",1,0,"right",126.51,126.51,90,30
"s12","p138",2,0,"left",127.75,127.83,30,90
"s12","p138",1,0,"right",131.84,131.84,90,30
"s12","p138",1,0,"left",133,133,30,90
"s12","p138",1,0,"right",135.65,135.65,90,30
"s12","p138",5,0,"left",136.86,144.11,30,90
"s12","p138",2,0,"right",150.49,151.71,90,30
"s12","p138",1,0,"left",153.38,153.38,30,90
"s12","p138",1,0,"right",155.85,155.85,90,30
"s12","p138",4,1,"left",162.44,168.59,30,90
"s12","p138",1,0,"right",171.04,171.04,90,30
"s12","p138",2,0,"left",173.02,173.09,30,90
"s12","p138",1,0,"right",175.88,175.88,90,30
"s12","p138",2,0,"left",177.41,177.49,30,90
"s12","p138",2,0,"right",180.44,180.52,90,30
"s12","p138",3,0,"left",181.77,186.2,30,90
"s12","p138",2,0,"right",189.58,191.67,90,30
"s12","p138",2,0,"left",193.16,193.24,30,90
"s12","p138",4,0,"right",195.94,198.59,90,30
"s12","p138",1,0,"left",199.93,199.93,30,90
"s12","p138",1,1,"right",202.61,202.61,90,30
"s12","p138",2,1,"left",210.08,216.72,30,90
"s12","p138",2,0,"right",219.48,219.77,90,30
"s12","p138",4,0,"left",221.22,229.31,30,90
"s12","p138",1,1,"right",232.34,232.34,90,30
"s12","p138",2,0,"left",237.74,237.82,30,90
"s12","p138",2,0,"right",239.25,245.41,90,30
"s12","p138",6,0,"left",246.67,255.9,30,90
"s12","p138",2,0,"right",258.16,260.99,90,30
"s12","p138",5,0,"left",269.25,272.05,30,90
"s12","p138",1,0,"right",273.83,273.83,90,30
"s12","p138",1,0,"left",281.25,281.25,30,90
"s12","p138",1,0,"right",283.89,283.89,90,30
"s12","p138",2,1,"left",288.23,288.31,30,90
"s12","p138",2,0,"right",293.78,293.84,90,30
"s12","p138",3,0,"left",295.11,300.74,30,90
"s12","p138",2,0,"right",304.36,307.73,90,30
"s12","p138",2,0,"left",309.43,313.19,30,90
"s12","p138",1,0,"right",316.44,316.44,90,30
"s12","p138",1,0,"left",317.68,317.68,30,90
"s12","p138",1,0,"right",320.39,320.39,90,30
"s12","p138",2,0,"left",321.63,321.71,30,90
"s12","p138",3,0,"right",323.5,330.21,90,30
"s12","p138",1,0,"left",331.53,331.53,30,90
"s12","p138",2,0,"right",334.33,335.2,90,30
"s12","p138",2,0,"left",336.6,336.65,30,90
"s12","p138",1,0,"right",340.18,340.18,90,30
"s12","p138",2,0,"left",341.64,341.74,30,90
"s12","p138",2,0,"right",347.41,351.07,90,30
"s12","p138",3,0,"left",352.23,356.36,30,90
"s12","p138",1,0,"right",359.39,359.39,90,30
"s12","p138",4,0,"left",361.17,376.3,30,90
"s12","p138",1,0,"right",380.21,380.21,90,30
"s12","p138",3,0,"left",381.51,385.52,30,90
"s12","p138",1,0,"right",388.67,388.67,90,30
"s12","p138",1,0,"left",390.62,390.62,30,90
"s12","p138",1,0,"right",393.52,393.52,90,30
"s12","p138",4,0,"left",395.03,404,30,90
"s12","p138",4,0,"right",407.69,423.33,90,30
"s12","p138",1,1,"left",424.52,424.52,30,90
"s12","p138",1,0,"right",436.62,436.62,90,30
"s12","p138",1,0,"left",438.05,438.05,30,90
"s12","p138",2,0,"right",441.58,449.76,90,30
"s12","p138",3,0,"left",451.18,455.18,30,90
"s12","p138",1,0,"right",457.95,457.95,90,30
"s12","p138",3,1,"left",459.16,469.97,30,90
"s12","p138",5,0,"right",472.23,484.22,90,30
"s12","p138",2,0,"left",485.75,485.82,30,90
"s12","p138",1,0,"right",491.94,491.94,90,30
"s12","p138",1,0,"left",493.7,493.7,30,90
"s12","p138",1,0,"right",496.05,496.05,90,30
"s12","p138",4,0,"left",497.97,502.2,30,90
"s12","p138",2,0,"right",504.91,513.25,90,30
"s12","p138",3,1,"left",514.71,516.41,30,90
"s12","p138",3,0,"right",528.78,534.07,90,30
"s12","p138",1,0,"left",535.75,535.75,30,90
"s12","p138",1,0,"right",538.32,538.32,90,30
"s12","p138",1,0,"left",539.38,539.38,30,90
"s12","p138",3,0,"right",542.16,544.42,90,30
"s12","p138",1,0,"left",546.15,546.15,30,90
"s12","p138",1,0,"right",554.67,554.67,90,30
"s12","p138",2,0,"left",556.15,556.23,30,90
"s12","p138",1,0,"right",559.77,559.77,90,30
"s12","p138",2,0,"left",561.16,561.24,30,90
"s12","p138",1,0,"right",564.59,564.59,90,30
"s12","p138",6,0,"left",565.97,567.53,30,90
"s12","p138",1,1,"right",570.18,570.18,90,30
"s12","p138",1,0,"left",578.08,578.08,30,90
"s12","p138",3,0,"right",581.39,588.99,90,30
"s12","p138",4,1,"left",590.66,595.12,30,90
"s12","p138",2,0,"right",601.73,602.01,90,30
"s12","p138",2,1,"left",603.33,603.5,30,90
"s12","p138",4,0,"right",611.04,619.09,90,30
"s12","p138",2,0,"left",620.51,620.57,30,90
"s12","p138",2,0,"right",623.55,627.57,90,30
"s12","p138",2,0,"left",629.13,633.01,30,90
"s12","p138",1,0,"right",635.66,635.66,90,30
"s12","p138",2,0,"left",637.07,637.14,30,90
"s12","p138",1,0,"right",639.87,639.87,90,30
"s12","p138",3,0,"left",641.25,651.92,30,90
"s12","p138",2,0,"right",654.79,658.96,90,30
"s12","p138",5,0,"left",660.14,670.02,30,90
"s12","p138",5,0,"right",672.68,682.78,90,30
"s12","p138",2,1,"left",684.26,684.33,30,90
"s12","p138",2,0,"right",691.26,691.71,90,30
"s12","p138",3,0,"left",693.12,693.44,30,90
"s12","p138",4,1,"right",696.97,709.31,90,30
"s12","p138",9,0,"left",710.68,731.74,30,90
"s12","p138",2,0,"right",734.56,734.84,90,30
"s12","p138",2,1,"left",740.2,740.29,30,90
"s12","p138",1,0,"right",746.34,746.34,90,30
"s12","p138",1,0,"left",747.65,747.65,30,90
"s12","p138",3,0,"right",750.44,754.87,90,30
"s12","p138",2,1,"left",756.2,756.28,30,90
"s12","p138",2,0,"right",762.65,768.31,90,30
"s12","p138",2,0,"left",769.9,769.97,30,90
"s12","p138",1,0,"right",772.44,772.44,90,30
"s12","p138",4,0,"left",777.73,785.95,30,90
"s12","p138",1,0,"right",788.5,788.5,90,30
"s12","p138",3,0,"left",789.96,790.21,30,90
"s12","p138",1,0,"right",793.02,793.02,90,30
"s12","p138",1,0,"left",794.32,794.32,30,90
"s12","p138",1,0,"right",796.55,796.55,90,30
"s12","p138",1,0,"left",797.93,797.93,30,90
"s12","p138",1,0,"right",800.24,800.24,90,30
"s12","p138",2,0,"left",805.2,805.26,30,90
"s12","p138",1,0,"right",807.32,807.32,90,30
"s12","p138",2,0,"left",808.62,808.69,30,90
"s12","p138",1,0,"right",811.44,811.44,90,30
"s12","p138",3,1,"left",812.59,817.73,30,90
"s12","p138",1,0,"right",823.8,823.8,90,30
"s12","p138",1,0,"left",824.91,824.91,30,90
"s12","p138",3,0,"right",828.22,847.29,90,30
"s12","p138",5,2,"left",848.71,859.74,30,90
"s12","p138",1,0,"right",865.97,865.97,90,30
"s12","p138",4,2,"left",867.59,878.32,30,90
"s12","p138",1,0,"right",884.17,884.17,90,30
"s12","p138",2,0,"left",885.34,885.41,30,90
"s12","p138",3,0,"right",892.63,897.91,90,30
"s12","p138",2,1,"left",899.32,899.4,30,90
"s12","p138",1,0,"right",905.69,905.69,90,30
"s12","p138",4,1,"left",906.77,911.41,30,90
"s12","p138",3,0,"right",917.33,924.94,90,30
"s12","p138",1,0,"left",926.3,926.3,30,90
"s12","p138",1,0,"right",929.52,929.52,90,30
"s12","p138",5,0,"left",930.94,941.92,30,90
"s12","p138",1,0,"right",944.81,944.81,90,30
"s12","p138",3,0,"left",945.84,946.03,30,90
"s12","p138",1,0,"right",948.46,948.46,90,30
"s12","p138",3,0,"left",949.42,949.76,30,90
"s12","p138",1,0,"right",952.14,952.14,90,30
"s12","p138",11,1,"left",953.37,969.48,30,90
"s12","p138",1,0,"right",971.8,971.8,90,30
"s12","p138",2,0,"left",972.89,972.97,30,90
"s12","p138",1,0,"right",975.26,975.26,90,30
"s12","p138",8,0,"left",976.25,987.97,30,90
"s12","p138",1,1,"right",990.64,990.64,90,30
"s12","p138",2,0,"left",997.43,997.52,30,90
"s12","p138",1,0,"right",1000.21,1000.21,90,30
"s12","p138",2,0,"left",1001.53,1001.61,30,90
"s12","p138",2,1,"right",1004.41,1013.92,90,30
"s12","p138",4,1,"left",1015.13,1028.77,30,90
"s12","p138",2,1,"right",1038.03,1043.31,90,30
"s12","p138",2,0,"left",1044.63,1044.7,30,90
"s12","p138",1,0,"right",1051.29,1051.29,90,30
"s12","p138",1,1,"left",1052.56,1052.56,30,90
"s12","p138",2,0,"right",1061,1068.27,90,30
"s12","p138",1,1,"left",1069.35,1069.35,30,90
"s12","p138",1,0,"right",1076.16,1076.16,90,30
"s12","p138",1,0,"left",1080.96,1080.96,30,90
"s12","p138",1,0,"right",1083.44,1083.44,90,30
"s12","p138",2,1,"left",1084.76,1084.83,30,90
"s12","p138",6,0,"right",1091.03,1096.55,90,30
"s12","p138",1,0,"left",1097.85,1097.85,30,90
"s12","p138",3,0,"right",1100.35,1108.04,90,30
"s12","p138",1,0,"left",1109.18,1109.18,30,90
"s12","p138",1,0,"right",1111.59,1111.59,90,30
"s12","p138",2,0,"left",1112.86,1112.93,30,90
"s12","p138",1,0,"right",1126.4,1126.4,90,30
"s12","p138",1,0,"left",1127.79,1127.79,30,90
"s12","p138",1,0,"right",1130.33,1130.33,90,30
"s12","p138",2,1,"left",1131.73,1131.81,30,90
"s12","p138",4,0,"right",1138.01,1140.7,90,30
"s12","p138",2,0,"left",1142.01,1142.09,30,90
